Longueur d'onde (nm),Absorbance,Absorbance pics,Longueur d'onde pics (nm)
800.0,0.34618436996499,8,778.8491446324
797.35614307905,0.3572403849856823,71,612.28615861255
794.7122861581,0.3532242627427573,132,451.0108864346
792.06842923715,0.3670898354381998,195,284.44790041474994
789.4245723162,0.363770748377384,,
786.78071539525,0.3740744457047091,,
784.1368584743,0.3603790713502002,,
781.49300155335,0.3607417029556167,,
778.8491446324,0.3759741834649973,,
776.20528771145,0.3471695108713973,,
773.5614307905,0.3686244648570063,,
770.91757386955,0.3645777429960982,,
768.2737169486,0.4197401298243851,,
765.62986002765,0.3811038810697937,,
762.9860031067,0.3980917333020343,,
760.34214618575,0.4142235701547989,,
757.6982892648,0.3595684941954883,,
755.05443234385,0.3645271367344697,,
752.4105754229,0.3606497125109145,,
749.76671850195,0.3877789857027892,,
747.122861581,0.393106973830063,,
744.47900466005,0.4021928225920219,,
741.8351477391,0.3910365585145052,,
739.19129081815,0.3715381053650129,,
736.5474338972,0.3961341335380146,,
733.90357697625,0.3857040305434823,,
731.2597200553,0.4080519713920946,,
728.61586313435,0.3680617356254453,,
725.9720062133999,0.420086639940653,,
723.32814929245,0.4023070753207721,,
720.6842923715,0.4360233933291642,,
718.04043545055,0.4154037201138937,,
715.3965785296,0.4045169524797352,,
712.75272160865,0.4191845490694931,,
710.1088646877,0.3858958539286189,,
707.46500776675,0.4007490607670348,,
704.8211508458,0.409097487035599,,
702.17729392485,0.4346903470185232,,
699.5334370039,0.433887951020743,,
696.88958008295,0.3830684588513743,,
694.245723162,0.3982000820502036,,
691.60186624105,0.3982229071157122,,
688.9580093201,0.3813829012591019,,
686.31415239915,0.4023552712402164,,
683.6702954781999,0.4047929737392549,,
681.02643855725,0.4032572993861942,,
678.3825816363,0.4098183617142703,,
675.73872471535,0.4214048169143081,,
673.0948677944,0.4399928414929525,,
670.4510108734501,0.4003657387887875,,
667.8071539525,0.3754986317543149,,
665.16329703155,0.4204619182831073,,
662.5194401106,0.383796299964614,,
659.87558318965,0.3941778350993248,,
657.2317262687,0.4020529382289686,,
654.58786934775,0.433686904835431,,
651.9440124268,0.4200172558271098,,
649.30015550585,0.3955489153269201,,
646.6562985849,0.3866610501648009,,
644.01244166395,0.4092885270338578,,
641.3685847429999,0.4246840529731638,,
638.72472782205,0.4321741648508729,,
636.0808709011,0.4253089224508971,,
633.43701398015,0.4421066763837973,,
630.7931570592,0.4299327359408246,,
628.14930013825,0.4489118142063857,,
625.5054432173,0.4557529903413686,,
622.86158629635,0.4559047478823861,,
620.2177293754,0.427350114948463,,
617.57387245445,0.4712839844470811,,
614.9300155335,0.4784865115255886,,
612.28615861255,0.5025984581873564,,
609.6423016916,0.485547011634958,,
606.9984447706499,0.474623225736562,,
604.3545878497,0.4618476592983632,,
601.71073092875,0.4610732550466082,,
599.0668740077999,0.4524989369318788,,
596.42301708685,0.4148879671667231,,
593.7791601659,0.4044022446937516,,
591.1353032449499,0.3990265074694248,,
588.491446324,0.396593740419016,,
585.8475894030499,0.3823402462144948,,
583.2037324821,0.3762018699407265,,
580.55987556115,0.3578951895447618,,
577.9160186402,0.3537203949490366,,
575.27216171925,0.3200880809011175,,
572.6283047983,0.369877480715418,,
569.98444787735,0.352624523480874,,
567.3405909564,0.3836023118696017,,
564.6967340354499,0.3315326222429225,,
562.0528771145,0.367820189265566,,
559.40902019355,0.3393440938808358,,
556.7651632725999,0.3165668426568375,,
554.12130635165,0.3651400139558252,,
551.4774494307001,0.3430921906967399,,
548.8335925097499,0.3790000256869658,,
546.1897355888,0.3113068934302834,,
543.54587866785,0.3251592265384975,,
540.9020217469,0.324501960529868,,
538.25816482595,0.3514895902681683,,
535.614307905,0.3607461646177262,,
532.97045098405,0.3697757295329349,,
530.3265940631,0.33375608867747,,
527.68273714215,0.3694182870125964,,
525.0388802212001,0.3457837473542052,,
522.3950233002499,0.3283166551898777,,
519.7511663793,0.337222476396072,,
517.10730945835,0.3359231564138258,,
514.4634525373999,0.3960123703505979,,
511.81959561645,0.3408609868498209,,
509.1757386955,0.3786658499321343,,
506.53188177455,0.3571983172844531,,
503.8880248536,0.3268089135541349,,
501.24416793265,0.3637220202758492,,
498.6003110117,0.3325719958055706,,
495.95645409075,0.321951159848624,,
493.3125971698,0.3435297718921355,,
490.66874024885,0.3708440849267007,,
488.0248833279,0.3313756497499636,,
485.38102640695,0.3761399456568091,,
482.737169486,0.3591187818124752,,
480.09331256505,0.3421325800334255,,
477.4494556441,0.3361726232052087,,
474.80559872315,0.3661375286325101,,
472.1617418022,0.3459932311041035,,
469.51788488125,0.3367315393646667,,
466.8740279603,0.3591212642486474,,
464.23017103935,0.3116978895286512,,
461.5863141184,0.4030161766379234,,
458.9424571974499,0.3330925510460928,,
456.2986002765,0.3681157614660454,,
453.65474335555,0.3645881740353557,,
451.0108864346,0.39697877558422,,
448.36702951365,0.3934023181226969,,
445.7231725927,0.3844783196914347,,
443.07931567175,0.3483497153993263,,
440.4354587508,0.3636559048831571,,
437.79160182985,0.4076467248922469,,
435.1477449089,0.3430769095889792,,
432.50388798795,0.323845733433682,,
429.860031067,0.3549003790723057,,
427.21617414605,0.4069590755472685,,
424.5723172251,0.3495595173664687,,
421.92846030415,0.353455876066042,,
419.2846033832,0.3335301178960342,,
416.64074646225,0.3426459392264948,,
413.9968895413,0.2818710828378026,,
411.35303262035,0.3428379570632546,,
408.7091756994,0.3729434831719029,,
406.06531877845,0.3697219233728805,,
403.42146185749993,0.3454202272154379,,
400.77760493655,0.3374267708207375,,
398.1337480156,0.325130472407755,,
395.48989109465,0.3683442108353011,,
392.84603417369993,0.3359883834079875,,
390.20217725275,0.3537509508604442,,
387.5583203318,0.3016900855347696,,
384.91446341085,0.3639168233587762,,
382.27060648989993,0.3177879471232912,,
379.62674956895,0.3364117028853261,,
376.982892648,0.3025047498733533,,
374.33903572705,0.3861488654288363,,
371.69517880609993,0.3519105129507089,,
369.05132188515,0.3228541935787256,,
366.4074649642,0.3384492933178024,,
363.76360804325,0.2193703397822754,,
361.1197511223,0.3337408707953049,,
358.47589420135,0.29811512707331,,
355.8320372804,0.3017656759124777,,
353.18818035945,0.3119826523213465,,
350.5443234385,0.3121982917452318,,
347.90046651754994,0.2397189267279809,,
345.2566095966,0.3210332834617546,,
342.6127526756499,0.3152804474065652,,
339.9688957547,0.276461118826415,,
337.32503883374994,0.2796452147612944,,
334.6811819128,0.2377238926309497,,
332.03732499185,0.2947074333664409,,
329.3934680709,0.2736518746583076,,
326.74961114994994,0.2735545922160987,,
324.105754229,0.2933819666477645,,
321.46189730805,0.2644196371801562,,
318.8180403871,0.290556721230174,,
316.17418346614994,0.2365319357196779,,
313.5303265452,0.2385992613106321,,
310.88646962425,0.2780475439727444,,
308.2426127033,0.2938320383692193,,
305.59875578234994,0.3039895342528318,,
302.9548988614,0.3003365204300587,,
300.31104194045,0.2495589465051484,,
297.6671850194999,0.2904849284924316,,
295.02332809855,0.3144858743844635,,
292.3794711776,0.2949308807472758,,
289.73561425665,0.4117566044162602,,
287.0917573357,0.5401322241008103,,
284.44790041474994,0.5906605462162563,,
281.8040434938,0.4670293995083625,,
279.16018657285,0.5635041284915717,,
276.5163296518999,0.6235375601664054,,
273.8724727309499,0.6863025185040917,,
