Frequence_(Hz),Transforme_de_fourier
0.0,51.320247474075686
0.00244140625,51.22950925629247
0.0048828125,50.958640866439104
0.00732421875,50.51167428618761
0.009765625,49.895306626054456
0.01220703125,49.11886519079912
0.0146484375,48.19425699636476
0.01708984375,47.13590047636514
0.01953125,45.9606354195958
0.02197265625,44.68760459738664
0.0244140625,43.338096821119606
0.02685546875,41.9353361476279
0.029296875,40.50419570977795
0.03173828125,39.07080783735414
0.0341796875,37.66203640541031
0.03662109375,36.30477587368835
0.0390625,35.02504918373927
0.04150390625,33.84689954733942
0.0439453125,32.791113760601796
0.04638671875,31.87387552128999
0.048828125,31.105513493336833
0.05126953125,30.489554986786136
0.0537109375,30.0222917409816
0.05615234375,29.692992018889303
0.05859375,29.484765933967314
0.06103515625,29.375952450009034
0.0634765625,29.34179947879704
0.06591796875,29.35618436837566
0.068359375,29.393166249460258
0.07080078125,29.428243184824034
0.0732421875,29.4392704133418
0.07568359375,29.407058124784907
0.078125,29.315701414191903
0.08056640625,29.15270585627174
0.0830078125,28.908968147784982
0.08544921875,28.578660412269137
0.087890625,28.15905438261589
0.09033203125,27.650310557292805
0.0927734375,27.055248559944335
0.09521484375,26.37910831020861
0.09765625,25.629306780353186
0.10009765625,24.81519148649601
0.1025390625,23.94778889329143
0.10498046875,23.039543145987967
0.107421875,22.1040376822814
0.10986328125,21.155689242224664
0.1123046875,20.20940087259716
0.11474609375,19.280158563638345
0.1171875,18.382556799961446
0.11962890625,17.53024404433001
0.1220703125,16.735292898356853
0.12451171875,16.007523291507624
0.126953125,15.353838915671577
0.12939453125,14.777669414878629
0.1318359375,14.278629186550848
0.13427734375,13.852492157198899
0.13671875,13.491533367055565
0.13916015625,13.185213226379025
0.1416015625,12.921105922286024
0.14404296875,12.685928910275873
0.146484375,12.466529972415978
0.14892578125,12.250724736980555
0.1513671875,12.027930073570626
0.15380859375,11.78958682733681
0.15625,11.529397458704555
0.15869140625,11.243418705805967
0.1611328125,10.930050583903782
0.16357421875,10.58995643601441
0.166015625,10.22593866213695
0.16845703125,9.842783505671921
0.1708984375,9.447076534127875
0.17333984375,9.046977997997974
0.17578125,8.651933995920327
0.17822265625,8.272286752765723
0.1806640625,7.9187401349644615
0.18310546875,7.601644450986261
0.185546875,7.330100649885335
0.18798828125,7.110955985066564
0.1904296875,6.947857034318218
0.19287109375,6.8405941108021775
0.1953125,6.784950599882785
0.19775390625,6.773137556058104
0.2001953125,6.794705369046683
0.20263671875,6.837687091030974
0.205078125,6.8897101293511485
0.20751953125,6.938895753468005
0.2099609375,6.974479307497647
0.21240234375,6.98717028814881
0.21484375,6.969312360251898
0.21728515625,6.914909122036347
0.2197265625,6.819569635562768
0.22216796875,6.680411580450161
0.224609375,6.495945899964867
0.22705078125,6.265956926864626
0.2294921875,5.991385985092245
0.23193359375,5.674223550514455
0.234375,5.317414581088045
0.23681640625,4.924783512039033
0.2392578125,4.500990529126292
0.24169921875,4.051541816847805
0.244140625,3.5829005250350234
0.24658203125,3.1028000527863835
0.2490234375,2.620993994348485
0.25146484375,2.1510130851955704
0.25390625,1.7143275754251077
0.25634765625,1.349664458607008
0.2587890625,1.1256100158505744
0.26123046875,1.1157902583730586
0.263671875,1.3059719797132694
0.26611328125,1.6068798451971769
0.2685546875,1.9480686758790862
0.27099609375,2.292618887232217
0.2734375,2.6216289840056777
0.27587890625,2.9245393439725555
0.2783203125,3.194919815686149
0.28076171875,3.4286587993756723
0.283203125,3.623134630069956
0.28564453125,3.7768044406737675
0.2880859375,3.8889805954213883
0.29052734375,3.959695530754985
0.29296875,3.989609587924965
0.29541015625,3.9799399388936787
0.2978515625,3.9323996452439034
0.30029296875,3.8491412737993977
0.302734375,3.7327022850466314
0.30517578125,3.5859509329625836
0.3076171875,3.412032290926549
0.31005859375,3.2143145614256707
0.3125,2.9963362117748806
0.31494140625,2.7617548245890466
0.3173828125,2.514298983474036
0.31982421875,2.257725224098165
0.322265625,1.9957834627429978
0.32470703125,1.7321972981420515
0.3271484375,1.4706725892467893
0.32958984375,1.2149656953816375
0.33203125,0.9690940039537078
0.33447265625,0.7379365715903853
0.3369140625,0.5290798648531297
0.33935546875,0.35907289964971034
0.341796875,0.2694638598011124
0.34423828125,0.3010411390334182
0.3466796875,0.40306529311963685
0.34912109375,0.5181428263938659
0.3515625,0.6251117078286044
0.35400390625,0.7168581454643751
0.3564453125,0.7907516987251537
0.35888671875,0.845923237138471
0.361328125,0.8823828666745736
0.36376953125,0.900675784885501
0.3662109375,0.9017204663832673
