Longueur d'onde (nm),Tension blanc (Volt),Liste_pas_vis
385.38102639690163,-0.007511356078746897,0
387.45412126491715,-0.0075194462489286224,0.06665
389.5272161329326,-0.0072524706615124555,0.1333
391.60031100094807,-0.007406183879132169,0.19995000000000002
393.6734058689636,-0.007713610312964854,0.2666
395.74650073697904,-0.008158569627740237,0.33325
397.8195956049945,-0.007551806927193874,0.3999
399.89269047300996,-0.0073414625242251424,0.46654999999999996
401.9657853410255,-0.00737382320111338,0.5332
404.03888020904094,-0.007381913370907106,0.59985
406.1119750770564,-0.007608438111823551,0.6665
408.18506994507186,-0.007470905233312839,0.73315
410.2581648130874,-0.007737880821286627,0.7998
412.33125968110284,-0.008271831996912823,0.8664499999999999
414.4043545491183,-0.007665069297783636,0.9330999999999999
416.4774494171338,-0.008239471319477923,0.9997499999999999
418.5505442851493,-0.007754061160031199,1.0664
420.62363915316473,-0.007818782515329352,1.1330500000000001
422.6967340211802,-0.0073819133711303135,1.1997000000000002
424.7698288891957,-0.00819093030473297,1.2663500000000003
426.84292375721117,-0.007616528282060502,1.3330000000000004
428.9160186252266,-0.007689339805971682,1.3996500000000005
430.9891134932421,-0.007648888958948501,1.4663000000000006
433.0622083612576,-0.00788350386940619,1.5329500000000007
435.13530322927306,-0.007818782515174627,1.5996000000000008
437.2083980972885,-0.008053397426472124,1.666250000000001
439.28149296530404,-0.007834962854532754,1.732900000000001
441.3545878333195,-0.0074870855729625525,1.799550000000001
443.42768270133496,-0.008053397426188946,1.8662000000000012
445.5007775693504,-0.007826872685383297,1.9328500000000013
447.57387243736594,-0.007867323532203893,1.9995000000000014
449.6469673053814,-0.00812620895107463,2.0661500000000013
451.72006217339685,-0.008538807587102725,2.1328000000000014
453.79315704141237,-0.008886684869006106,2.1994500000000015
455.86625190942783,-0.008878594699037292,2.2661000000000016
457.9393467774433,-0.008967586561547744,2.3327500000000017
460.01244164545875,-0.008627799449724265,2.3994000000000018
462.08553651347427,-0.008255651660871116,2.466050000000002
464.1586313814897,-0.008603528941263889,2.532700000000002
466.2317262495052,-0.008514537078915481,2.599350000000002
468.30482111752065,-0.008118118782195276,2.666000000000002
470.37791598553616,-0.008692520803788035,2.7326500000000022
472.4510108535516,-0.008498356741098577,2.7993000000000023
474.5241057215671,-0.008579258433690418,2.8659500000000024
476.5972005895826,-0.008538807587052086,2.9326000000000025
478.67029545759806,-0.008482176402290159,2.9992500000000026
480.7433903256135,-0.008660160127162274,3.0659000000000027
482.816485193629,-0.008288012337766047,3.132550000000003
484.8895800616445,-0.008029126919411645,3.199200000000003
486.96267492965995,-0.0082071106439467,3.265850000000003
489.0357697976754,-0.008320373014603848,3.332500000000003
491.10886466569093,-0.008813873344926528,3.3991500000000032
493.1819595337064,-0.00838509436986776,3.4658000000000033
495.25505440172185,-0.008199020474891416,3.5324500000000034
497.3281492697373,-0.007843053023584848,3.5991000000000035
499.4012441377528,-0.0077378808226366644,3.6657500000000036
501.4743390057683,-0.007721700483426544,3.7324000000000037
503.54743387378375,-0.007786421837914595,3.799050000000004
505.6205287417992,-0.007697429975151496,3.865700000000004
507.6936236098147,-0.007940135055419682,3.932350000000004
509.7667184778302,-0.008012946579742247,3.999000000000004
511.83981334584564,-0.00805339742665759,4.065650000000004
513.9129082138611,-0.009283103165301324,4.132300000000004
515.9860030818766,-0.008611619111381388,4.198950000000004
518.059097949892,-0.009234562149176607,4.2656000000000045
520.1321928179075,-0.008336553354177914,4.332250000000005
522.205287685923,-0.009129389948167905,4.398900000000005
524.2783825539385,-0.008247561490537526,4.465550000000005
526.351477421954,-0.007980585903117609,4.532200000000005
528.4245722899694,-0.008190930305323441,4.598850000000005
530.497667157985,-0.00811811878071075,4.665500000000005
532.5707620260005,-0.007818782515528677,4.732150000000005
534.6438568940159,-0.007802602176699992,4.798800000000005
536.7169517620314,-0.00775406116091547,4.865450000000005
538.7900466300468,-0.00823947132097264,4.9321000000000055
540.8631414980623,-0.008077667934315228,4.998750000000006
542.9362363660778,-0.00787541370069231,5.065400000000006
545.0093312340932,-0.007778331669180448,5.132050000000006
547.0824261021087,-0.007851143193624807,5.198700000000006
549.1555209701241,-0.008142389289144144,5.265350000000006
551.2286158381397,-0.008118118780606233,5.332000000000006
553.3017107061552,-0.008425545215460418,5.398650000000006
555.3748055741708,-0.0083850943696587,5.465300000000006
557.4479004421862,-0.00928310316564834,5.531950000000006
559.5209953102017,-0.008118118781722883,5.5986000000000065
561.5940901782172,-0.008255651660604765,5.665250000000007
563.6671850462327,-0.007988676072354711,5.731900000000007
565.7402799142483,-0.008093848273491725,5.798550000000007
567.8133747822637,-0.007826872685045888,5.865200000000007
569.8864696502792,-0.008676340466075454,5.931850000000007
571.9595645182947,-0.007899684209878393,5.998500000000007
574.0326593863102,-0.007972495732510528,6.065150000000007
576.1057542543257,-0.00755180692755518,6.131800000000007
578.1788491223413,-0.007940135054646132,6.198450000000007
580.2519439903567,-0.007640798789086666,6.265100000000007
582.3250388583722,-0.007438544555834395,6.3317500000000075
584.3981337263878,-0.007082577104938817,6.398400000000008
586.4712285944032,-0.007357642862192868,6.465050000000008
588.5443234624188,-0.007390003539479573,6.531700000000008
590.6174183304342,-0.007179659136635555,6.598350000000008
592.6905131984497,-0.007390003539553701,6.665000000000008
594.7636080664653,-0.007284831338822293,6.731650000000008
596.8367029344807,-0.007292921507883611,6.798300000000008
598.9097978024963,-0.007349552693681918,6.864950000000008
600.9828926705118,-0.00751944624874996,6.931600000000008
603.0559875385272,-0.007244380491940797,6.9982500000000085
