Longueur d'onde (nm),Tension photodiode 1 (Volt),Tension photodiode 2 (Volt),pas de vis (mm)
751.7884914415,-0.0071796591370371825,-0.002398369012929145,1.6
750.233281488,-0.007203929645235019,-0.003231656459587409,1.6500000000000001
748.6780715345,-0.007309101846536865,-0.003781787972319725,1.7000000000000002
747.122861581,-0.00714729845984913,-0.0034824517108023737,1.7500000000000002
745.5676516275,-0.007292921507900714,-0.0026977052821867673,1.8
744.012441674,-0.007932044886522799,-0.004064943902337914,1.85
742.4572317205,-0.007843053024313425,-0.002867598840215998,1.9000000000000001
740.902021767,-0.0077783316693154384,-0.003385369676026123,1.9500000000000002
739.3468118135,-0.007689339806396617,-0.0030132218871895657,2.0
737.79160186,-0.007592257774372344,-0.003539082892911991,2.05
736.2363919065,-0.007794512008025975,-0.003175025275552397,2.1
734.681181953,-0.007770241499902672,-0.004024493056675572,2.15
733.1259719995,-0.007956315394970572,-0.0035148123908673333,2.1999999999999997
731.570762046,-0.007907774379169539,-0.004615075422004571,2.25
730.0155520925,-0.007964405564261808,-0.00438855067592512,2.3
728.460342139,-0.007948225225740168,-0.0034339106947812574,2.35
726.9051321855,-0.00798058590324252,-0.0037736978102095877,2.4
725.3499222319999,-0.007899684209861497,-0.003361099165641288,2.45
723.7947122785,-0.008215200814263302,-0.005060034735166441,2.5
722.239502325,-0.008668250297030314,-0.0037575174729693253,2.55
720.6842923715,-0.008401274709033926,-0.0036442551039265305,2.6
719.129082418,-0.008069577765948497,-0.0036442551009456155,2.65
717.5738724645,-0.0078106923469325965,-0.005124756089576811,2.7
716.018662511,-0.007778331669200639,-0.0032154761238397784,2.75
714.4634525575,-0.007608438113083056,-0.004817329655370695,2.8
712.908242604,-0.0074385445565669246,-0.002738156130086229,2.85
711.3530326505,-0.007406183878726708,-0.0034015500210385534,2.9
709.797822697,-0.007414274047949937,-0.003150754764265343,2.95
708.2426127435,-0.006831781854564886,-0.0033772795072029268,3.0
706.68740279,-0.006888413039602792,-0.003045582564486561,3.05
705.1321928365,-0.007260560829904445,-0.0023821886754065145,3.1
703.576982883,-0.0071553886282243045,-0.002689615114244445,3.15
702.0217729295,-0.006783240838311078,-0.0032559269677008293,3.2
700.466562976,-0.007284831338237573,-0.00417011610579735,3.25
698.9113530225,-0.007171568967330369,-0.003741337128144654,3.3
697.356143069,-0.007349552693235975,-0.0034662713699111247,3.35
695.8009331155,-0.007309101846546827,-0.002730065960114248,3.4
694.245723162,-0.007066396765413647,-0.0037817879782055474,3.45
692.6905132085,-0.007576077434654545,-0.0033206483200649943,3.5
691.135303255,-0.006880322870483893,-0.0035876239092011465,3.55
689.5800933015,-0.00743854455570477,-0.0027381561256491433,3.6
688.024883348,-0.007470905232977593,-0.003733246965007358,3.65
686.4696733945,-0.006807511345775239,-0.003458181201781637,3.7
684.914463441,-0.00680751134601854,-0.0036442550936365177,3.75
683.3592534875,-0.006629527619798523,-0.003166935104750852,3.8
681.804043534,-0.006799421176044221,-0.0038545994984609715,3.85
680.2488335805,-0.006775150668035626,-0.0036361649298015954,3.9
678.693623627,-0.007123027950065123,-0.0036118944206294324,3.95
677.1384136735,-0.006928863885503273,-0.0029565907044303993,4.0
675.58320372,-0.006532445586776919,-0.004218657125255278,4.05
674.0279937665,-0.0068236916841033736,-0.004412821185855431,4.1
672.472783813,-0.0064191832161738654,-0.003231656458728932,4.15
670.9175738595,-0.006613347280334114,-0.0040973045835339455,4.2
669.3623639059999,-0.006411093046974174,-0.0035795337437589405,4.25
667.8071539525,-0.006775150667690783,-0.0034743615423660666,4.3
666.251943999,-0.006540535756436458,-0.0025844429116520344,4.35
664.6967340455,-0.0067751506679713846,-0.003935501193187233,4.4
663.141524092,-0.006621437449979846,-0.0038465093284476256,4.45
661.5863141385,-0.006734699821005487,-0.004097304582270531,4.5
660.031104185,-0.006686158805123414,-0.0026734347755345065,4.55
658.4758942315,-0.006637617788798636,-0.0039597717018375975,4.6
656.920684278,-0.006872232700360535,-0.0028756890105187415,4.65
655.3654743244999,-0.006556716095137187,-0.003207385953918679,4.7
653.810264371,-0.007042126256623581,-0.004121575084884183,4.75
652.2550544175,-0.006661888296804208,-0.0026653446047966963,4.8
650.699844464,-0.006734699820670928,-0.0028756890103250055,4.8500000000000005
649.1446345105,-0.006516265248711956,-0.0033610991724165205,4.9
647.589424557,-0.006281650337021527,-0.00299704155245662,4.95
646.0342146035,-0.006742789990526313,-0.004380460516366404,5.0
644.47900465,-0.006370642199997885,-0.003110303918186089,5.05
642.9237946965,-0.006758970329155895,-0.003361099175783369,5.1000000000000005
641.3685847429999,-0.006831781853171499,-0.004534173728450634,5.15
639.8133747895,-0.0069126835466169,-0.0048901411856913275,5.2
638.258164836,-0.006653798127654783,-0.004882051011899767,5.25
636.7029548825,-0.006726609651352677,-0.004517993393397106,5.3
635.1477449289999,-0.006888413038925944,-0.00307794324855964,5.3500000000000005
633.5925349755,-0.006516265248414599,-0.0035795337489043276,5.4
632.037325022,-0.006459634062879654,-0.004388550685810504,5.45
630.4821150685,-0.006564806264380868,-0.004008312723432361,5.5
628.926905115,-0.006540535756348843,-0.004032583228152307,5.55
627.3716951614999,-0.00666997846658187,-0.0036847059511943177,5.6000000000000005
625.816485208,-0.006500084909879578,-0.00498722321210351,5.65
624.2612752545,-0.006734699821363863,-0.0037494272986877907,5.7
622.706065301,-0.006653798127590547,-0.005205657787558328,5.75
621.1508553475,-0.007187749304486228,-0.004404731022771048,5.8
619.595645394,-0.0068803228695712955,-0.004453272037793554,5.8500000000000005
618.0404354405,-0.007090667273408088,-0.003684705950868504,5.9
616.485225487,-0.007074486934197484,-0.0044532720342448555,5.95
614.9300155335,-0.006904593378580298,-0.004170116115534568,6.0
613.3748055799999,-0.007260560830648077,-0.004469452385146554,6.05
611.8195956265,-0.007333372354977967,-0.005351280848698223,6.1000000000000005
610.264385673,-0.007648888959866445,-0.004987223226718315,6.15
608.7091757195,-0.008255651660850882,-0.0054969039035947555,6.2
607.153965766,-0.008902865207659361,-0.0067670604933310384,6.25
605.5987558125,-0.008134299120656023,-0.00535937102029249,6.3
604.043545859,-0.008182840136653042,-0.006564806247597653,6.3500000000000005
602.4883359055,-0.008498356741071553,-0.005707248301798808,6.4
600.933125952,-0.008676340466436207,-0.00539982187028629,6.45
599.3779159984999,-0.009525808245140223,-0.0061117567798417895,6.5
597.822706045,-0.009024217747385063,-0.005788149997142372,6.55
596.2674960915,-0.00992222654134094,-0.006508175078893447,6.6000000000000005
594.712286138,-0.011346096336406892,-0.008093848271347638,6.65
593.1570761845,-0.009841324848270145,-0.006669978458451818,6.7
591.601866231,-0.009452996721347242,-0.005593985934960433,6.75
590.0466562775,-0.008959496392876597,-0.004914411703970009,6.8
588.491446324,-0.008951406223561758,-0.004704067298574732,6.8500000000000005
586.9362363705,-0.00923456214979304,-0.0063140110048819,6.9
585.3810264169999,-0.010140661112527864,-0.005302739840251253,6.95
583.8258164635,-0.009461086890705895,-0.0043804605276810205,7.0
582.27060651,-0.0091455702872895,-0.005108575764141011,7.05
580.7153965565,-0.009412545874830442,-0.004404731035353179,7.1000000000000005
579.1601866029999,-0.009703791969975398,-0.005407912033647201,7.15
577.6049766495,-0.009622890276867592,-0.004987223228615232,7.2
576.049766696,-0.009695701800771783,-0.0052541988143622945,7.25
574.4945567425,-0.009606709938328944,-0.004784968991364376,7.3
572.939346789,-0.009461086890628377,-0.004623165605034786,7.3500000000000005
571.3841368354999,-0.009841324848340906,-0.004445181880224183,7.4
569.828926882,-0.009889865864162467,-0.0051328462735995735,7.45
568.2737169285,-0.01019729229769121,-0.0046069852658670914,7.5
566.718506975,-0.010407636699294003,-0.005496903897444177,7.55
565.1632970215,-0.010990128887934665,-0.005019583908252248,7.6000000000000005
563.608087068,-0.01098203871876784,-0.005108575771563368,7.65
562.0528771145,-0.0109011370257544,-0.005569715421031676,7.7
