Longueur d'onde (nm),Absorbace,Absorbance pics,Longueur d'onde pics (nm)
800.0,0.10977369694951881,0.49654406926198896,794.7122861581
797.35614307905,0.2616499903950462,0.673269431358833,617.57387245445
794.7122861581,0.49654406926198896,0.8641937940689365,451.0108864346
792.06842923715,0.09846315327530718,,
789.4245723162,-0.04004804686159205,,
786.78071539525,-0.06299614066356295,,
784.1368584743,-0.12336935730077295,,
781.49300155335,-0.1796381861097537,,
778.8491446324,-0.16693548752491988,,
776.20528771145,-0.22388732342742546,,
773.5614307905,-0.17681317494756485,,
770.91757386955,-0.20031785418219808,,
768.2737169486,-0.1350324394930045,,
765.62986002765,-0.17766374244945066,,
762.9860031067,-0.18309173341356313,,
760.34214618575,-0.10635930493418551,,
757.6982892648,-0.1630701367573949,,
755.05443234385,-0.06993851748326062,,
752.4105754229,-0.055387222675885056,,
749.76671850195,0.16785343031118213,,
747.122861581,0.06465383230907172,,
744.47900466005,0.12041228688892262,,
741.8351477391,0.2250955803707501,,
739.19129081815,0.3265056898832697,,
736.5474338972,0.18871826197499775,,
733.90357697625,-0.03304574413670072,,
731.2597200553,-0.05802176112509101,,
728.61586313435,-0.10703103318369052,,
725.9720062133999,-0.037732309089443035,,
723.32814929245,-0.031573499544801285,,
720.6842923715,0.0034290621279922944,,
718.04043545055,-0.003465657168211806,,
715.3965785296,-0.0057990443662888315,,
712.75272160865,0.02139534679900299,,
710.1088646877,-0.01643510357453399,,
707.46500776675,0.024446016231906603,,
704.8211508458,0.020819680082124547,,
702.17729392485,0.032665519357236376,,
699.5334370039,0.06638370675909733,,
696.88958008295,-0.012660265132561816,,
694.245723162,0.022779741507678624,,
691.60186624105,0.04273214113628572,,
688.9580093201,0.03337662522045388,,
686.31415239915,0.09595838462033543,,
683.6702954781999,0.11136336501068123,,
681.02643855725,0.1592446127963103,,
678.3825816363,0.12496919585947949,,
675.73872471535,0.13563399861513054,,
673.0948677944,0.17790831809092866,,
670.4510108734501,0.13783674420714112,,
667.8071539525,0.11089588392498881,,
665.16329703155,0.1979525976749129,,
662.5194401106,0.14247757565460906,,
659.87558318965,0.18054516319516117,,
657.2317262687,0.2023468133867623,,
654.58786934775,0.2698770406571708,,
651.9440124268,0.3195503354262246,,
649.30015550585,0.2717986804511696,,
646.6562985849,0.25133361473243726,,
644.01244166395,0.29883517819429023,,
641.3685847429999,0.3047223302644374,,
638.72472782205,0.35905883371497566,,
636.0808709011,0.4104345061399091,,
633.43701398015,0.4420700243183876,,
630.7931570592,0.375902514484944,,
628.14930013825,0.4647821728230298,,
625.5054432173,0.526772266897463,,
622.86158629635,0.5434719179874216,,
620.2177293754,0.5864249934394772,,
617.57387245445,0.673269431358833,,
614.9300155335,0.6193081220322821,,
612.28615861255,0.6325336781944702,,
609.6423016916,0.6253628719996827,,
606.9984447706499,0.6062895401299706,,
604.3545878497,0.6372637311542246,,
601.71073092875,0.6959509438557577,,
599.0668740077999,0.7033750699438136,,
596.42301708685,0.5874571474669233,,
593.7791601659,0.5964196379369023,,
591.1353032449499,0.5981726065378398,,
588.491446324,0.6389049186375607,,
585.8475894030499,0.5991075935829371,,
583.2037324821,0.6234455797549724,,
580.55987556115,0.6299776059435349,,
577.9160186402,0.5718318177782411,,
575.27216171925,0.4430377623140385,,
572.6283047983,0.5156270957488025,,
569.98444787735,0.42937307775111727,,
567.3405909564,0.4324563136197355,,
564.6967340354499,0.3028372483004801,,
562.0528771145,0.3713716469729038,,
559.40902019355,0.37703250853419656,,
556.7651632725999,0.3564368944482023,,
554.12130635165,0.44931927964723367,,
551.4774494307001,0.3819066281073324,,
548.8335925097499,0.4974320758924929,,
546.1897355888,0.3237311948809196,,
543.54587866785,0.3288554310236452,,
540.9020217469,0.3236959943979656,,
538.25816482595,0.3878320690064798,,
535.614307905,0.42924905129995355,,
532.97045098405,0.5196087789386631,,
530.3265940631,0.4661238663596424,,
527.68273714215,0.5774860693824079,,
525.0388802212001,0.4935129910666609,,
522.3950233002499,0.4187449969345007,,
519.7511663793,0.5099759219843812,,
517.10730945835,0.46491943319891366,,
514.4634525373999,0.5502525689165135,,
511.81959561645,0.4839039008431928,,
509.1757386955,0.5530517149495356,,
506.53188177455,0.5190813125113637,,
503.8880248536,0.47884212262875536,,
501.24416793265,0.5947855527189116,,
498.6003110117,0.5766660111523075,,
495.95645409075,0.5609734256328983,,
493.3125971698,0.5836475595034392,,
490.66874024885,0.6508521484562226,,
488.0248833279,0.5509836183965229,,
485.38102640695,0.63125401877006,,
482.737169486,0.5644674717567205,,
480.09331256505,0.5666119732481905,,
477.4494556441,0.5876194646679185,,
474.80559872315,0.6264819192564112,,
472.1617418022,0.6578270577114009,,
469.51788488125,0.6720154105126759,,
466.8740279603,0.7637339319770036,,
464.23017103935,0.6590958964561761,,
461.5863141184,0.8489176356717635,,
458.9424571974499,0.7182490950070991,,
456.2986002765,0.7900905138683155,,
453.65474335555,0.8372310040094904,,
451.0108864346,0.8641937940689365,,
448.36702951365,0.8011881805113791,,
445.7231725927,0.7752917874489309,,
443.07931567175,0.7169351490729413,,
440.4354587508,0.7204062957429127,,
437.79160182985,0.8068537338373708,,
435.1477449089,0.680506884238246,,
432.50388798795,0.6289436500292944,,
429.860031067,0.6797708622180422,,
427.21617414605,0.7921072628492727,,
424.5723172251,0.6948239558193738,,
421.92846030415,0.7170147098038059,,
419.2846033832,0.7094879049680316,,
416.64074646225,0.7529307062511459,,
413.9968895413,0.6394133339574842,,
411.35303262035,0.7827092612086937,,
408.7091756994,0.8163508320957957,,
406.06531877845,0.7185744359534091,,
403.42146185749993,0.6765349510147076,,
400.77760493655,0.6201478753962223,,
398.1337480156,0.6114607329009512,,
395.48989109465,0.7208814089766273,,
392.84603417369993,0.675751451705389,,
390.20217725275,0.721076981319641,,
387.5583203318,0.6563065517085713,,
384.91446341085,0.7543322398132972,,
382.27060648989993,0.6697405547045642,,
379.62674956895,0.708059722545182,,
376.982892648,0.6527664471359622,,
374.33903572705,0.8447555112118875,,
371.69517880609993,0.7563945859274372,,
369.05132188515,0.7111846447253286,,
366.4074649642,0.7099080672151992,,
363.76360804325,0.4603491235201568,,
361.1197511223,0.6969278660053402,,
358.47589420135,0.6230711585305886,,
355.8320372804,0.6463354107838722,,
353.18818035945,0.6765788025836426,,
350.5443234385,0.6838026889123617,,
347.90046651754994,0.5107264540613541,,
345.2566095966,0.626506728054614,,
342.6127526756499,0.5869479664655957,,
339.9688957547,0.509533213014462,,
337.32503883374994,0.4768080831039417,,
334.6811819128,0.39070968893314667,,
332.03732499185,0.48919974650744186,,
329.3934680709,0.40170009242667404,,
326.74961114994994,0.39526062613572266,,
324.105754229,0.45259629149187663,,
321.46189730805,0.40142736295487286,,
318.8180403871,0.37513717843361744,,
316.17418346614994,0.26792920777325047,,
313.5303265452,0.21452660870371107,,
310.88646962425,0.1764323330408859,,
308.2426127033,0.21104164778023318,,
305.59875578234994,0.11178659498304568,,
302.9548988614,-0.125096856922641,,
300.31104194045,-0.42518066301982044,,
297.6671850194999,-0.62073307137765,,
295.02332809855,-0.9987102703420384,,
292.3794711776,-1.4009453829652938,,
289.73561425665,-2.2890282604913885,,
287.0917573357,-3.0247366279411603,,
284.44790041474994,-3.3080778527070405,,
281.8040434938,-3.3245824149097296,,
279.16018657285,-3.575530249587109,,
276.5163296518999,-3.364152740376582,,
273.8724727309499,-3.292776507300611,,
