Longueur d'onde (nm),Tension échantillon (Volt),Liste_pas_vis
385.38102639690163,-0.007640798789363501,0
387.45412126491715,-0.008150479456994392,0.06665
389.5272161329326,-0.007616528281699175,0.1333
391.60031100094807,-0.007859233361882958,0.19995000000000002
393.6734058689636,-0.007754061160756288,0.2666
395.74650073697904,-0.007996766239995842,0.33325
397.8195956049945,-0.007915864546185961,0.3999
399.89269047300996,-0.007519446249188965,0.46654999999999996
401.9657853410255,-0.008085758102677925,0.5332
404.03888020904094,-0.00781069234484726,0.59985
406.1119750770564,-0.007996766240244988,0.6665
408.18506994507186,-0.007422364217653817,0.73315
410.2581648130874,-0.007624618451152329,0.7998
412.33125968110284,-0.007576077435364431,0.8664499999999999
414.4043545491183,-0.007462815064548575,0.9330999999999999
416.4774494171338,-0.007786421837377526,0.9997499999999999
418.5505442851493,-0.007624618450706648,1.0664
420.62363915316473,-0.007737880820858141,1.1330500000000001
422.6967340211802,-0.007883503869372387,1.1997000000000002
424.7698288891957,-0.0076327086204229,1.2663500000000003
426.84292375721117,-0.008126208948837803,1.3330000000000004
428.9160186252266,-0.008150479456762625,1.3996500000000005
430.9891134932421,-0.007600347943028611,1.4663000000000006
433.0622083612576,-0.007640798789970683,1.5329500000000007
435.13530322927306,-0.0076246184507272885,1.5996000000000008
437.2083980972885,-0.007745970990287615,1.666250000000001
439.28149296530404,-0.007754061159596573,1.732900000000001
441.3545878333195,-0.007754061160577577,1.799550000000001
443.42768270133496,-0.008037217086681352,1.8662000000000012
445.5007775693504,-0.008045307256765288,1.9328500000000013
447.57387243736594,-0.007988676071197506,1.9995000000000014
449.6469673053814,-0.007940135055524145,2.0661500000000013
451.72006217339685,-0.00810193844248221,2.1328000000000014
453.79315704141237,-0.007899684209017988,2.1994500000000015
455.86625190942783,-0.008142389289484884,2.2661000000000016
457.9393467774433,-0.008150479458860948,2.3327500000000017
460.01244164545875,-0.008441725555402405,2.3994000000000018
462.08553651347427,-0.008919045546053099,2.466050000000002
464.1586313814897,-0.008789602836762958,2.532700000000002
466.2317262495052,-0.008781512667714427,2.599350000000002
468.30482111752065,-0.00855498792637652,2.666000000000002
470.37791598553616,-0.008344643523128732,2.7326500000000022
472.4510108535516,-0.008385094369834345,2.7993000000000023
474.5241057215671,-0.008506446909506546,2.8659500000000024
476.5972005895826,-0.00831228284602092,2.9326000000000025
478.67029545759806,-0.008498356740586103,2.9992500000000026
480.7433903256135,-0.008692520804327603,3.0659000000000027
482.816485193629,-0.008886684867681502,3.132550000000003
484.8895800616445,-0.008821963513365063,3.199200000000003
486.96267492965995,-0.008530717418469207,3.265850000000003
489.0357697976754,-0.008838143851603796,3.332500000000003
491.10886466569093,-0.00834464352296711,3.3991500000000032
493.1819595337064,-0.008215200813666543,3.4658000000000033
495.25505440172185,-0.008611619110436978,3.5324500000000034
497.3281492697373,-0.008182840136096983,3.5991000000000035
499.4012441377528,-0.008927135713814377,3.6657500000000036
501.4743390057683,-0.008207110644115098,3.7324000000000037
503.54743387378375,-0.007762151330851316,3.799050000000004
505.6205287417992,-0.008279922167358119,3.865700000000004
507.6936236098147,-0.007778331669366066,3.932350000000004
509.7667184778302,-0.007551806927440348,3.999000000000004
511.83981334584564,-0.007834962853321449,4.065650000000004
513.9129082138611,-0.007826872683952841,4.132300000000004
515.9860030818766,-0.007422364218106356,4.198950000000004
518.059097949892,-0.007883503869975942,4.2656000000000045
520.1321928179075,-0.007624618451108742,4.332250000000005
522.205287685923,-0.008118118781355689,4.398900000000005
524.2783825539385,-0.008093848273285995,4.465550000000005
526.351477421954,-0.007980585903367504,4.532200000000005
528.4245722899694,-0.007972495732200451,4.598850000000005
530.497667157985,-0.008789602834901851,4.665500000000005
532.5707620260005,-0.007519446249388146,4.732150000000005
534.6438568940159,-0.0074709052338295485,4.798800000000005
536.7169517620314,-0.007810692346743434,4.865450000000005
538.7900466300468,-0.008118118779613825,4.9321000000000055
540.8631414980623,-0.008045307257052147,4.998750000000006
542.9362363660778,-0.007478995402652013,5.065400000000006
545.0093312340932,-0.008045307255692658,5.132050000000006
547.0824261021087,-0.007584167604233902,5.198700000000006
549.1555209701241,-0.00741427404839635,5.265350000000006
551.2286158381397,-0.007681249636075892,5.332000000000006
553.3017107061552,-0.007284831339014949,5.398650000000006
555.3748055741708,-0.008199020473201212,5.465300000000006
557.4479004421862,-0.007721700483156277,5.531950000000006
559.5209953102017,-0.008207110642707618,5.5986000000000065
561.5940901782172,-0.0076327086207706365,5.665250000000007
563.6671850462327,-0.00804530725595919,5.731900000000007
565.7402799142483,-0.008012946578200375,5.798550000000007
567.8133747822637,-0.007713610313447024,5.865200000000007
569.8864696502792,-0.007713610313919278,5.931850000000007
571.9595645182947,-0.007341462524502298,5.998500000000007
574.0326593863102,-0.008247561490021075,6.065150000000007
576.1057542543257,-0.007689339805438307,6.131800000000007
578.1788491223413,-0.008093848272766133,6.198450000000007
580.2519439903567,-0.007689339805826372,6.265100000000007
582.3250388583722,-0.007438544556317157,6.3317500000000075
584.3981337263878,-0.007810692345589283,6.398400000000008
586.4712285944032,-0.007656979128266272,6.465050000000008
588.5443234624188,-0.007689339805782239,6.531700000000008
590.6174183304342,-0.007301011677715477,6.598350000000008
592.6905131984497,-0.007705520144429221,6.665000000000008
594.7636080664653,-0.007309101847084334,6.731650000000008
596.8367029344807,-0.00822329098101739,6.798300000000008
598.9097978024963,-0.007867323530806143,6.864950000000008
600.9828926705118,-0.007592257773407049,6.931600000000008
603.0559875385272,-0.007932044884414655,6.9982500000000085
605.1290824065428,-0.007923954715606033,7.064900000000009
607.2021772745583,-0.0076569791281349605,7.131550000000009
609.2752721425738,-0.007794512006673011,7.198200000000009
611.3483670105893,-0.0079239547168779,7.264850000000009
613.4214618786048,-0.007640798789596373,7.331500000000009
615.4945567466202,-0.008069577765320645,7.398150000000009
617.5676516146358,-0.007608438112644063,7.464800000000009
619.6407464826513,-0.007843053022743718,7.531450000000009
621.7138413506668,-0.007325282185730779,7.598100000000009
623.7869362186823,-0.007503265911220405,7.6647500000000095
625.8600310866977,-0.007762151330209552,7.73140000000001
627.9331259547133,-0.007770241498724817,7.79805000000001
630.0062208227288,-0.008368914028648033,7.86470000000001
632.0793156907444,-0.007648888959427462,7.93135000000001
634.1524105587598,-0.008166659796066473,7.99800000000001
636.2255054267753,-0.008045307255699482,8.06465000000001
638.2986002947908,-0.007883503869176602,8.131300000000008
640.3716951628063,-0.007527536418483538,8.197950000000008
642.4447900308219,-0.007980585900897261,8.264600000000007
644.5178848988373,-0.007867323530728984,8.331250000000006
646.5909797668528,-0.007875413699878556,8.397900000000005
648.6640746348684,-0.007956315393506056,8.464550000000004
650.7371695028838,-0.007616528281490109,8.531200000000004
652.8102643708994,-0.008231381150676073,8.597850000000003
654.8833592389149,-0.007640798789910197,8.664500000000002
656.9564541069303,-0.00817474996560697,8.731150000000001
659.0295489749458,-0.007794512006564394,8.7978
661.1026438429614,-0.00790777437697628,8.86445
663.1757387109768,-0.008118118779761938,8.931099999999999
665.2488335789924,-0.007632708620618868,8.997749999999998
667.3219284470078,-0.007584167604838074,9.064399999999997
669.3950233150233,-0.007584167604480224,9.131049999999997
671.4681181830389,-0.008247561489555013,9.197699999999996
673.5412130510543,-0.00759225777355884,9.264349999999995
675.6143079190699,-0.008126208948005299,9.330999999999994
677.6874027870854,-0.007883503869550893,9.397649999999993
679.7604976551008,-0.007616528281325081,9.464299999999993
681.8335925231164,-0.0082556516582767,9.530949999999992
683.9066873911319,-0.007996766239743242,9.597599999999991
685.9797822591474,-0.007673159467389272,9.66424999999999
688.0528771271629,-0.007673159466886398,9.73089999999999
690.1259719951784,-0.007770241499204191,9.797549999999989
692.1990668631939,-0.00864397978641148,9.864199999999988
694.2721617312094,-0.007721700483207301,9.930849999999987
696.3452565992249,-0.007527536418602205,9.997499999999986
698.4183514672404,-0.007713610313899026,10.064149999999985
700.4914463352559,-0.007770241499244398,10.130799999999985
702.5645412032715,-0.008190930304523229,10.197449999999984
704.6376360712869,-0.007608438112904081,10.264099999999983
706.7107309393024,-0.008635889616637468,10.330749999999982
708.783825807318,-0.007754061160169572,10.397399999999982
710.8569206753334,-0.007705520144253614,10.46404999999998
712.9300155433489,-0.007665069297864788,10.53069999999998
715.0031104113644,-0.007624618451222901,10.59734999999998
717.0762052793799,-0.007996766240356655,10.663999999999978
719.1493001473955,-0.007527536419262867,10.730649999999978
721.2223950154109,-0.007713610313979944,10.797299999999977
723.2954898834264,-0.007624618451047673,10.863949999999976
725.368584751442,-0.007592257774257533,10.930599999999975
727.4416796194574,-0.007430454387302843,10.997249999999974
729.514774487473,-0.007713610313632273,11.063899999999974
731.5878693554885,-0.008126208949647168,11.130549999999973
733.6609642235039,-0.007673159467044744,11.197199999999972
735.7340590915195,-0.007478995403039776,11.263849999999971
737.807153959535,-0.0076246184509700665,11.33049999999997
739.8802488275504,-0.0076893398060690985,11.39714999999997
741.953343695566,-0.007705520144823565,11.463799999999969
744.0264385635815,-0.007656979128506438,11.530449999999968
746.0995334315969,-0.007859233360898311,11.597099999999967
748.1726282996125,-0.007487085572574023,11.663749999999967
750.245723167628,-0.007478995403168034,11.730399999999966
752.3188180356435,-0.00777024149868104,11.797049999999965
754.391912903659,-0.007883503869429823,11.863699999999964
756.4650077716744,-0.007616528281567761,11.930349999999963
758.53810263969,-0.007794512006753998,11.996999999999963
760.6111975077055,-0.007810692345572393,12.063649999999962
762.684292375721,-0.007988676070630899,12.130299999999961
764.7573872437365,-0.0076327086201871995,12.19694999999996
766.830482111752,-0.007689339805718229,12.26359999999996
768.9035769797675,-0.007794512006518241,12.330249999999959
770.976671847783,-0.007624618451506601,12.396899999999958
773.0497667157985,-0.007519446249934653,12.463549999999957
775.122861583814,-0.007584167604449918,12.530199999999956
777.1959564518295,-0.008247561489252124,12.596849999999955
779.269051319845,-0.007818782514839927,12.663499999999955
781.3421461878605,-0.007656979128472985,12.730149999999954
783.415241055876,-0.0077055201446581765,12.796799999999953
785.4883359238916,-0.007988676071831288,12.863449999999952
787.561430791907,-0.008312282843965447,12.930099999999952
789.6345256599225,-0.007551806927359317,12.99674999999995
791.707620527938,-0.007487085572358115,13.06339999999995
793.7807153959535,-0.00798867607040103,13.13004999999995
795.853810263969,-0.007883503869719704,13.196699999999948
797.9269051319845,-0.00807766793378508,13.263349999999948
800.0,-0.007446634725892004,13.329999999999947
