Longueur d'onde (nm),Absorbance,Absorbance pics,Longueur d'onde pics (nm)
800.0,-0.2159704934571127,14,762.9860031067
797.35614307905,-0.2524641502335947,109,511.81959561645
794.7122861581,-0.2866867003257933,194,287.0917573357
792.06842923715,-0.2368456095141138,,
789.4245723162,-0.1942974354770529,,
786.78071539525,-0.1728286307112122,,
784.1368584743,-0.1810867025573516,,
781.49300155335,-0.1823408878637281,,
778.8491446324,-0.1930177703862336,,
776.20528771145,-0.1767417261399781,,
773.5614307905,-0.1752300459362139,,
770.91757386955,-0.1940048287015863,,
768.2737169486,-0.1833247569444254,,
765.62986002765,-0.1948321064695864,,
762.9860031067,-0.1567965981939884,,
760.34214618575,-0.1703988081919811,,
757.6982892648,-0.1792633672477802,,
755.05443234385,-0.2018699625355462,,
752.4105754229,-0.2093788643464639,,
749.76671850195,-0.2202274483658526,,
747.122861581,-0.2114021198622929,,
744.47900466005,-0.2117264486097561,,
741.8351477391,-0.219330478625475,,
739.19129081815,-0.2501827819322031,,
736.5474338972,-0.2159704934714749,,
733.90357697625,-0.2247195433396969,,
731.2597200553,-0.203986552504452,,
728.61586313435,-0.1890782487982398,,
725.9720062133999,-0.2077418841652161,,
723.32814929245,-0.186659304983312,,
720.6842923715,-0.2430226156952638,,
718.04043545055,-0.2314428998606466,,
715.3965785296,-0.2374763454015012,,
712.75272160865,-0.2336961177693171,,
710.1088646877,-0.2323929596565559,,
707.46500776675,-0.21276582133421,,
704.8211508458,-0.2362359079411243,,
702.17729392485,-0.2204543671207891,,
699.5334370039,-0.2405053567889555,,
696.88958008295,-0.2715923630930593,,
694.245723162,-0.2575358949122295,,
691.60186624105,-0.2111869508894608,,
688.9580093201,-0.1952388243858629,,
686.31415239915,-0.2542262669010119,,
683.6702954781999,-0.2446166071427755,,
681.02643855725,-0.2494803441850483,,
678.3825816363,-0.247256565625295,,
675.73872471535,-0.2471787003962872,,
673.0948677944,-0.2284379138190836,,
670.4510108734501,-0.2576014683300042,,
667.8071539525,-0.2132633538465375,,
665.16329703155,-0.2847196065672919,,
662.5194401106,-0.2704531730913244,,
659.87558318965,-0.2488672921654092,,
657.2317262687,-0.3017288789425937,,
654.58786934775,-0.2815282113942375,,
651.9440124268,-0.2685858078184297,,
649.30015550585,-0.2946385998770467,,
646.6562985849,-0.310312597142765,,
644.01244166395,-0.2780810768719308,,
641.3685847429999,-0.2894102380624569,,
638.72472782205,-0.301268047056072,,
636.0808709011,-0.2774367892746126,,
633.43701398015,-0.2766425435168395,,
630.7931570592,-0.2983689470781013,,
628.14930013825,-0.2980208966276156,,
625.5054432173,-0.3447572475100535,,
622.86158629635,-0.3301090549964903,,
620.2177293754,-0.3323588405815341,,
617.57387245445,-0.3556428280619042,,
614.9300155335,-0.3049962146472122,,
612.28615861255,-0.3101621966080016,,
609.6423016916,-0.3491693656223875,,
606.9984447706499,-0.3203273795395295,,
604.3545878497,-0.32312041696097,,
601.71073092875,-0.3285009138538602,,
599.0668740077999,-0.3774714853304601,,
596.42301708685,-0.3128088944893633,,
593.7791601659,-0.3280390030490325,,
591.1353032449499,-0.3732049801311574,,
588.491446324,-0.3309436996755103,,
585.8475894030499,-0.3604795209605573,,
583.2037324821,-0.3290502409867955,,
580.55987556115,-0.3356382417754219,,
577.9160186402,-0.3114538671865603,,
575.27216171925,-0.3526581580337197,,
572.6283047983,-0.3369792263232377,,
569.98444787735,-0.3186289559652365,,
567.3405909564,-0.282431405161078,,
564.6967340354499,-0.3162663668312589,,
562.0528771145,-0.3101100485811308,,
559.40902019355,-0.2638234573304615,,
556.7651632725999,-0.3028225220345929,,
554.12130635165,-0.2849898868139078,,
551.4774494307001,-0.2923105406737143,,
548.8335925097499,-0.2292429785754187,,
546.1897355888,-0.1647571278676756,,
543.54587866785,-0.0822137048991023,,
540.9020217469,-0.0057640286462425,,
538.25816482595,0.0537841814096823,,
535.614307905,0.1937135061579349,,
532.97045098405,0.322260560910208,,
530.3265940631,0.4161893375593734,,
527.68273714215,0.639186964259818,,
525.0388802212001,0.7550042699452637,,
522.3950233002499,0.875457056550782,,
519.7511663793,0.9699272714889344,,
517.10730945835,0.875046130788165,,
514.4634525373999,1.0625666346733291,,
511.81959561645,1.080533628696979,,
509.1757386955,1.0095045119817354,,
506.53188177455,0.9609207541319608,,
503.8880248536,0.9147950162981794,,
501.24416793265,0.8772668093783058,,
498.6003110117,0.7247312386010271,,
495.95645409075,0.6880416840025645,,
493.3125971698,0.6390400014324763,,
490.66874024885,0.5443074715280899,,
488.0248833279,0.4825915316046381,,
485.38102640695,0.4193119683761936,,
