Longueur d'onde (nm),Absorbance
800.0,-0.021704862688493715
797.35614307905,-0.02787105881736608
794.7122861581,-0.03075959485422473
792.06842923715,-0.04461141092117281
789.4245723162,-0.01702602943899388
786.78071539525,-0.038691844513790194
784.1368584743,-0.04054630971440124
781.49300155335,-0.039796861401044575
778.8491446324,-0.020001111189160682
776.20528771145,-0.032273722703919566
773.5614307905,-0.06704297253978418
770.91757386955,-0.03451098331621922
768.2737169486,-0.037714068975581605
765.62986002765,-0.03672724372392489
762.9860031067,-0.08302122115602403
760.34214618575,-0.05871877644779055
757.6982892648,-0.05010044275902571
755.05443234385,-0.043464260980700706
752.4105754229,-0.07868290114787953
749.76671850195,-0.03862850064348684
747.122861581,-0.018482878669192213
744.47900466005,-0.04371783292967342
741.8351477391,-0.02759902381905598
739.19129081815,-0.041413174877656715
736.5474338972,-0.049616810029908524
733.90357697625,-0.05078387937785287
731.2597200553,-0.049256407425284095
728.61586313435,-0.04865129147139276
725.9720062133999,-0.07167014895391559
723.32814929245,-0.05389443255507609
720.6842923715,-0.05017796283029588
718.04043545055,-0.030990848384917682
715.3965785296,-0.08984108067942075
712.75272160865,-0.07603447300045373
710.1088646877,-0.02282435975708735
707.46500776675,-0.04662941465592714
704.8211508458,0.0036368206499948924
702.17729392485,-0.02438170858935497
699.5334370039,-0.0012810658968804647
696.88958008295,0.001723651932987787
694.245723162,-0.013158770144102421
691.60186624105,-0.033462877623578316
688.9580093201,-0.0595799686522676
686.31415239915,-0.04077948277372051
683.6702954781999,-0.02270638691631858
681.02643855725,-0.022230489441539762
678.3825816363,-0.03857437494247124
675.73872471535,-0.03699388079344041
673.0948677944,0.000498604286471929
670.4510108734501,-0.041141965951197144
667.8071539525,-0.015743013303396166
665.16329703155,-0.001057654503060402
662.5194401106,-0.033017498270371926
659.87558318965,-0.016694555127139476
657.2317262687,0.005033624736045413
654.58786934775,-0.05871838875411691
651.9440124268,0.007789652964494072
649.30015550585,0.014667726778805026
646.6562985849,-0.0032325500858191
644.01244166395,-0.0520381720573477
641.3685847429999,-0.04297763855181439
638.72472782205,-0.005146902311258015
636.0808709011,0.006373811267164227
633.43701398015,-0.015892851341947293
630.7931570592,0.0073867527330852235
628.14930013825,-0.03643935418782657
625.5054432173,-0.03346728309599453
622.86158629635,-0.027822241418628026
620.2177293754,-0.05677388344397316
617.57387245445,0.018534557311708447
614.9300155335,0.023694365128484732
612.28615861255,0.006049505512065986
609.6423016916,0.0005436545658013114
606.9984447706499,-0.03451303536380851
604.3545878497,0.017394765682261847
601.71073092875,-0.022157165893320944
599.0668740077999,-0.00864111528240088
596.42301708685,-0.04139225406076231
593.7791601659,0.015074284724381192
591.1353032449499,-0.026420974592380263
588.491446324,-0.02077093103396719
585.8475894030499,0.0030960867828010016
583.2037324821,-0.020776925641164918
580.55987556115,0.005400469042471979
577.9160186402,-0.0010369431474066804
575.27216171925,-0.025498070771662426
572.6283047983,-0.0450269173421611
569.98444787735,-0.014427614708714518
567.3405909564,-0.05142911235489526
564.6967340354499,-0.013449556054224356
562.0528771145,-0.052159582897047245
559.40902019355,-0.03520899882752938
556.7651632725999,-0.07292843160993326
554.12130635165,-0.08785895554742361
551.4774494307001,-0.1596687694690587
548.8335925097499,-0.2269474163151354
546.1897355888,-0.2643316098602663
543.54587866785,-0.340271311978575
540.9020217469,-0.47446574857738116
538.25816482595,-0.625902021398458
535.614307905,-0.8140906900922013
532.97045098405,-1.0359537645559673
530.3265940631,-1.208317078815876
527.68273714215,-1.4070669103247968
525.0388802212001,-1.5666171232234871
522.3950233002499,-1.7436487437058752
519.7511663793,-1.889800776829216
517.10730945835,-1.869927376959504
514.4634525373999,-1.9680523200235507
511.81959561645,-1.946470817362374
509.17573869549994,-1.8655467022773402
506.53188177454996,-1.7936103931720206
503.8880248536,-1.7495840310900708
501.24416793265,-1.6339331996300335
498.60031101169994,-1.5048217225325664
495.95645409075,-1.4187226432663809
493.3125971698,-1.3206042645484874
490.66874024885,-1.2301763797614815
488.02488332789994,-1.1898815693224452
485.38102640695,-1.0909207844469302
482.73716948599997,-1.0302251178752448
480.09331256505,-1.0205745130460668
477.44945564409994,-0.9631444618607737
474.80559872315,-0.8897117480884901
472.16174180219997,-0.8413085031329043
469.51788488125,-0.834063861007347
466.8740279603,-0.7213194319674534
464.23017103935,-0.7229360677608638
461.58631411839997,-0.6170979363896977
458.9424571974499,-0.6005382594313482
456.2986002765,-0.5634035914123596
453.65474335554995,-0.5320313005890026
451.01088643459997,-0.47240465522452485
448.36702951365,-0.45791737022024254
445.7231725927,-0.3900734361570425
443.07931567174995,-0.3789763339880378
440.43545875079997,-0.3740981409444442
437.79160182985,-0.3751536414387457
435.1477449089,-0.2815489601171136
432.50388798794995,-0.251603698087656
429.86003106699997,-0.2450371284744041
427.21617414605,-0.23804133930615
424.5723172251,-0.20018028738473176
421.92846030414995,-0.19149499021319344
419.2846033832,-0.1712242809382354
416.64074646225,-0.15555237335719085
413.9968895413,-0.14161927210655256
411.35303262034995,-0.1188407056406088
408.7091756994,-0.11856558476617812
406.06531877845,-0.11560142206316788
403.42146185749993,-0.05057753294173373
400.77760493654995,-0.08343364226078903
398.13374801559996,-0.07597142102364295
395.48989109465,-0.06697706196364185
392.84603417369993,-0.028474869688363328
390.20217725275,-0.04872666738897331
387.55832033179996,-0.033274364382467725
384.91446341085,0.024912753238949106
382.27060648989993,-0.011127659537025728
379.62674956895,-0.04368875079511324
376.98289264799996,0.03468959973049153
374.33903572705,0.03693266493047903
371.69517880609993,0.04317007685728036
369.05132188515,-0.03981677762020118
366.40746496419996,0.01512475777560211
363.76360804325,0.02985505889040889
361.1197511223,0.03625309828790821
358.47589420135,-0.015356376074584312
355.83203728039996,0.03436126165106923
353.18818035945,0.04626048042623489
350.5443234385,0.05180961104991211
347.90046651754994,0.015786697531262706
345.25660959659996,0.033178594385038465
342.6127526756499,-0.01828646306238993
339.9688957547,0.004820152471114279
337.32503883374994,-0.06211658705765354
334.68118191279996,-0.03172978822365012
332.03732499184997,-0.0835886868380073
329.3934680709,-0.056801529661584284
326.74961114994994,-0.0833663806253575
324.10575422899996,-0.11256576927024164
321.46189730804997,-0.176769120527419
318.8180403871,-0.14285151713906552
316.17418346614994,-0.20008122488825095
313.53032654519996,-0.17463119967918567
310.88646962424997,-0.20024849963137145
308.2426127033,-0.22594458811944917
305.59875578234994,-0.15870749008735688
302.9548988614,-0.16871196437484862
300.31104194044997,-0.11642500785609564
297.6671850194999,-0.13557496336675876
295.02332809855,-0.14164012604313606
292.3794711776,-0.1582666417478604
289.73561425664997,-0.344679553310423
287.0917573357,-0.3817139069803186
284.44790041474994,-0.13075517343926568
281.8040434938,-0.5106359682579711
279.16018657284997,-0.6599883555091528
276.5163296518999,-0.33747517823808426
273.8724727309499,-0.007289046374363734
