Longueur d'onde (nm),Tension blanc (Volt),Liste_pas_vis
288.64696734949996,-6.8976603,2.849999999999998
290.2021773029999,-6.8939216,2.8999999999999977
291.7573872564999,-6.8904945,2.9499999999999975
293.3125972099999,-6.8884695,2.9999999999999973
294.86780716349995,-6.9683045,3.049999999999997
296.4230171169999,-6.8863665,3.099999999999997
297.9782270704999,-6.8901051,3.149999999999997
299.5334370239999,-6.8918186,3.1999999999999966
301.0886469774999,-6.8950899,3.2499999999999964
302.6438569309999,-6.899218,3.2999999999999963
304.19906688449987,-6.9060721,3.349999999999996
305.7542768379999,-6.9476642,3.399999999999996
307.30948679149986,-6.9384735,3.4499999999999957
308.86469674499983,-6.9326319,3.4999999999999956
310.41990669849986,-6.9367599,3.5499999999999954
311.9751166519999,-6.9420563,3.599999999999995
313.53032660549985,-6.9094992,3.649999999999995
315.0855365589998,-6.9052153,3.699999999999995
316.64074651249985,-6.8982833,3.7499999999999947
318.1959564659998,-6.8924417,3.7999999999999945
319.75116641949984,-6.8879243,3.8499999999999943
321.3063763729998,-6.8848087,3.899999999999994
322.86158632649983,-6.88808,3.949999999999994
324.4167962799998,-6.8869117,3.999999999999994
325.97200623349977,-6.9683824,4.049999999999994
327.5272161869998,-6.8934543,4.099999999999993
329.0824261404998,-6.8966477,4.149999999999993
330.6376360939998,-6.9018662,4.199999999999993
332.19284604749976,-6.9091876,4.249999999999993
333.7480560009998,-6.9149513,4.299999999999993
335.3032659544998,-6.9103559,4.3499999999999925
336.8584759079998,-6.91869,4.399999999999992
338.41368586149974,-6.9271019,4.449999999999992
339.96889581499977,-6.9334886,4.499999999999992
341.52410576849974,-6.9401091,4.549999999999992
343.0793157219997,-6.9039692,4.599999999999992
344.63452567549973,-6.9535837,4.6499999999999915
346.18973562899976,-6.9619177,4.699999999999991
347.7449455824997,-6.8974265,4.749999999999991
349.3001555359997,-6.8910398,4.799999999999991
350.8553654894997,-6.8873791,4.849999999999991
352.41057544299974,-6.8855097,4.899999999999991
353.9657853964997,-6.8852761,4.94999999999999
355.5209953499997,-6.8899493,4.99999999999999
357.0762053034997,-6.9676813,5.04999999999999
358.6314152569997,-6.9621513,5.09999999999999
360.18662521049964,-6.9003084,5.14999999999999
361.74183516399967,-6.9024114,5.1999999999999895
