Longueur d'onde (nm),Absorbance
400.0,0.0
401.3461,0.06644827741025763
402.6922,0.038821072881267016
404.0383,0.014362823294994841
405.3844,0.025876047899190305
406.7305,0.07272550841843149
408.0766,0.08576986009389616
409.4227,0.02139130554935957
410.7688,0.0
412.1149,0.0
413.461,0.033350096648780594
414.8071,0.10041491280043761
416.1532,0.07847876358921516
417.4993,0.038128577250286066
418.8454,0.14392719064157236
420.1915,0.12646000396566834
421.5376,0.050757595410775146
422.8837,0.012282966268583367
424.2298,0.008905487787639572
425.5759,0.018888521029447002
426.922,0.024458714966074595
428.2681,0.023695870211854993
429.6142,0.018643075291687537
430.9603,0.011343418730470822
432.3064,0.003839989053104451
433.6525,0.0
434.9986,0.0
436.3447000000001,0.0
437.6908,0.0008732487601623802
439.0369,0.006858346040775574
440.383,0.014429702759115695
441.7291,0.023013282791202884
443.0752,0.03203505001305615
444.4213,0.04038627991841934
445.7674,0.0448194944719309
447.1135,0.041552527255952404
448.4596,0.029771404405832213
449.8057,0.020534922268866232
451.1518,0.02787006974533497
452.4979,0.05838259956228203
453.844,0.0889933197537907
455.1901,0.08920180218071004
456.5362,0.04224531716144773
457.8823,0.0
459.2284,0.0
460.5745,0.04214556540691225
461.9206,0.11877900572563162
463.2667,0.038337803832468584
464.6128,0.08783434395321506
465.9589,0.1383501997648942
467.305,0.056080156137060994
468.65109999999993,0.0870731894263658
469.9972,0.03981644037297063
471.3433,0.03896988013861817
472.6894,0.0429355035461714
474.0355,0.051035387957929106
475.38159999999993,0.06413341381503662
476.7276999999999,0.07500935591986113
478.0738,0.07818473999042373
479.4198999999999,0.07514809540737008
480.766,0.06912970246700167
482.1121,0.06284103117547299
483.4582,0.05691831037834281
484.8043,0.05147895863102154
486.1504,0.04661390986243839
487.4965,0.04230815949559388
488.8426,0.038520218327007416
490.1887,0.03520859715319781
491.5348,0.03233180677068396
492.8809,0.02984835797598513
494.227,0.02771676156562022
495.5731,0.02589552833610817
496.9192000000001,0.024343169083968018
498.2653,0.023018194605719026
499.6114,0.021879115697879953
500.9575,0.020884443156969884
502.3036000000001,0.01999987647505446
503.64970000000005,0.01921986992638633
504.9958,0.018546066480764657
506.34190000000007,0.017980109107988525
507.6880000000001,0.01752364077785725
509.0341000000001,0.017178304460170032
510.38020000000006,0.016945743124726045
511.7263000000001,0.016827599741324483
513.0724000000001,0.016825517279764567
514.4185000000001,0.01694113870984549
515.7646000000001,0.017176107001366448
517.1107000000001,0.017532065124126646
518.4568000000002,0.018010656047925334
519.8029000000001,0.01861352274256162
521.1490000000001,0.01934230817783476
522.4951000000001,0.020198655323543948
523.8412000000001,0.021184207149488384
525.1873000000002,0.02230060662546737
526.5334000000001,0.02354949672127992
527.8795000000001,0.02493252040672533
529.2256000000002,0.026451320651602925
530.5717000000002,0.02810754042571166
531.9178000000002,0.029902822698850855
533.2639000000001,0.03183881044081971
534.6100000000001,0.033917146621417434
535.9561000000002,0.036138077083072234
537.3022000000002,0.03849625915872694
538.6483000000002,0.0409849530539538
539.9944000000002,0.043597418974324856
541.3405000000002,0.04632691712541236
542.6866000000002,0.049166707712787916
544.0327000000002,0.05211005094202376
545.3788000000002,0.05515020701869197
546.7249000000002,0.05828043614836457
548.0710000000003,0.06149399853661388
549.4171000000002,0.06478415438901136
550.7632000000002,0.06814416391112937
552.1093000000003,0.07156728730854021
553.4554000000003,0.07504678478681535
554.8015000000003,0.07857591655152713
556.1476000000002,0.08214794280824757
557.4937000000002,0.08575612376254871
558.8398000000003,0.08939371962000289
560.1859000000003,0.09305399058618159
561.5320000000003,0.09673019686665711
562.8781000000004,0.1004155986670018
564.2242000000003,0.1041034561927871
565.5703000000003,0.10778702964958534
566.9164000000003,0.11145957924296854
568.2625000000003,0.11511436517850882
569.6086000000003,0.11876097642188276
570.9547000000003,0.12247431697918548
572.3008000000003,0.12634561961661603
573.6469000000003,0.1304661171003742
574.9930000000004,0.1349270421966598
576.3391000000004,0.13981962767167164
577.6852000000003,0.14523510629160963
579.0313000000003,0.15126471082267315
580.3774000000003,0.1579996740310618
581.7235000000004,0.1655312286829757
583.0696000000004,0.17395060754461308
584.4157000000004,0.18334904338217417
585.7618000000004,0.19381776896185923
587.1079000000004,0.20538383504084964
588.4540000000004,0.21781756434026397
589.8001000000004,0.2308250975722033
591.1462000000004,0.24411257544876894
592.4923000000003,0.25738613868206195
593.8384000000004,0.2703519279841848
595.1845000000004,0.28271608406723625
596.5306000000004,0.2941847476433188
597.8767000000005,0.3044640594245344
599.2228000000005,0.3132601601229826
600.5689000000004,0.32027919045076536
601.9150000000004,0.32522729111998405
603.2611000000004,0.32779567019173483
604.6072000000005,0.32761580512309446
605.9533000000005,0.3243042407201348
607.2994000000004,0.3174775217889279
608.6455000000005,0.3067521931355445
609.9916000000005,0.29174479956605837
611.3377000000005,0.2720718858865405
612.6838000000005,0.24767286525922844
614.0299000000005,0.21977862427102082
615.3760000000005,0.18994291786497924
616.7221000000005,0.159719500984173
618.0682000000005,0.13066212857166398
619.4143000000005,0.10432455557051623
620.7604000000006,0.08193935214659469
622.1065000000006,0.0634543493569795
623.4526000000005,0.04849619348154746
624.7987000000005,0.0366915308001775
626.1448000000005,0.027667007592748462
627.4909000000006,0.021049270139138734
628.8370000000006,0.0164649647192283
630.1831000000005,0.013540737612895364
631.5292000000006,0.011903235100018703
632.8753000000006,0.011179103460477445
634.2214000000006,0.010994988974150268
635.5675000000006,0.010977537920916039
636.9136000000005,0.010819549140575499
638.2597000000006,0.010478431712616757
639.6058000000006,0.009977747276449891
640.9519000000006,0.009341057471484894
642.2980000000007,0.008591923937131717
643.6441000000007,0.007753908312800494
