Longueur d'onde (nm),Absorbance,Absorbance pics,Longueur d'onde pics (nm)
800.0,0.0776790713535543,12,768.2737169486
797.35614307905,0.0745331544242894,108,514.4634525373999
794.7122861581,0.0690460602189026,198,276.5163296518999
792.06842923715,0.0902280883771807,,
789.4245723162,0.086335621349061,,
786.78071539525,0.0907114155265286,,
784.1368584743,0.1265177249844701,,
781.49300155335,0.1077620604873392,,
778.8491446324,0.1033830963346439,,
776.20528771145,0.077958927357959,,
773.5614307905,0.0793840679893393,,
770.91757386955,0.081031169903627,,
768.2737169486,0.1464771329552192,,
765.62986002765,0.1201153533158349,,
762.9860031067,0.1212793013949314,,
760.34214618575,0.0949880563537702,,
757.6982892648,0.0939598917041634,,
755.05443234385,0.1288766593661947,,
752.4105754229,0.1014663510211191,,
749.76671850195,0.0965612907199768,,
747.122861581,0.0834346645298508,,
744.47900466005,0.0864340799999694,,
741.8351477391,0.087527057925383,,
739.19129081815,0.0755734246074998,,
736.5474338972,0.0965866986569628,,
733.90357697625,0.0993855364894771,,
731.2597200553,0.1181743625902789,,
728.61586313435,0.093279493068735,,
725.9720062133999,0.0941578557701551,,
723.32814929245,0.0637010179926216,,
720.6842923715,0.0867675625971268,,
718.04043545055,0.0999724419273131,,
715.3965785296,0.0946089807177409,,
712.75272160865,0.0972021815199911,,
710.1088646877,0.1023535463383209,,
707.46500776675,0.0893102349759344,,
704.8211508458,0.1064129002833415,,
702.17729392485,0.0764900583028386,,
699.5334370039,0.0749483080610708,,
696.88958008295,0.1410094964300119,,
694.245723162,0.0993304552027036,,
691.60186624105,0.1240799733281488,,
688.9580093201,0.1148810514354072,,
686.31415239915,0.0697963594595257,,
683.6702954781999,0.0789645707391383,,
681.02643855725,0.0577315160340957,,
678.3825816363,0.0806682766234765,,
675.73872471535,0.1174383090899072,,
673.0948677944,0.1037731532892487,,
670.4510108734501,0.0644256800888272,,
667.8071539525,0.0974843944149008,,
665.16329703155,0.0605774109895933,,
662.5194401106,0.0601254302452733,,
659.87558318965,0.0794949647951328,,
657.2317262687,0.0761530278662557,,
654.58786934775,0.0501910071995885,,
651.9440124268,0.0867009000884069,,
649.30015550585,0.0906309802780066,,
646.6562985849,0.0276079769336086,,
644.01244166395,0.088052203083555,,
641.3685847429999,0.0127231245872961,,
638.72472782205,0.0842795462090004,,
636.0808709011,0.0576144589823422,,
633.43701398015,0.0578571635959005,,
630.7931570592,0.0490201367579942,,
628.14930013825,0.0362740296375538,,
625.5054432173,0.0770064474141558,,
622.86158629635,0.0558346736465966,,
620.2177293754,0.0559985090955605,,
617.57387245445,0.0355924828870408,,
614.9300155335,0.0504408748949809,,
612.28615861255,0.0708918053538085,,
609.6423016916,0.0419172322291305,,
606.9984447706499,0.0561360832969858,,
604.3545878497,0.0110908908708805,,
601.71073092875,0.0554516441479086,,
599.0668740077999,0.0522325108318688,,
596.42301708685,0.0628654588382506,,
593.7791601659,0.0973154326106203,,
591.1353032449499,0.0409467866306818,,
588.491446324,0.0543997953500575,,
585.8475894030499,0.0803259598738023,,
583.2037324821,0.0495026224024227,,
580.55987556115,0.0423924684004425,,
577.9160186402,0.0239652976675463,,
575.27216171925,0.0458708530375489,,
572.6283047983,0.0511098706435648,,
569.98444787735,0.0919313895245222,,
567.3405909564,0.1027604004718928,,
564.6967340354499,0.1120703548981748,,
562.0528771145,0.1269504179228224,,
559.40902019355,0.1531111307845358,,
556.7651632725999,0.1836442494209642,,
554.12130635165,0.1929159289118789,,
551.4774494307001,0.2579912219720039,,
548.8335925097499,0.3033407546469718,,
546.1897355888,0.3419535396288203,,
543.54587866785,0.493557406396663,,
540.9020217469,0.5995999644502216,,
538.25816482595,0.7575617510331767,,
535.614307905,0.9126097321466832,,
532.97045098405,1.1122189970805234,,
530.3265940631,1.3829905681434869,,
527.68273714215,1.544583226518079,,
525.0388802212001,1.759577968170587,,
522.3950233002499,1.8868501584679935,,
519.7511663793,1.9772543466512664,,
517.10730945835,2.0074484666053056,,
514.4634525373999,2.015512849122448,,
511.81959561645,1.9897990508064691,,
509.1757386955,1.9815597488532857,,
506.53188177455,1.8976312474718169,,
503.8880248536,1.88415698999566,,
501.24416793265,1.7941670113986152,,
498.6003110117,1.6951762736032954,,
495.95645409075,1.5968157323714665,,
493.3125971698,1.478419370226998,,
490.66874024885,1.4169661602235513,,
488.0248833279,1.3388639241318578,,
485.38102640695,1.250835520820289,,
482.737169486,1.2267732255614927,,
480.09331256505,1.1661014408091115,,
477.4494556441,1.099756687572635,,
474.80559872315,1.0569884860055403,,
472.1617418022,1.029576107651505,,
469.51788488125,0.9686768113125498,,
466.8740279603,0.8415670989161022,,
464.23017103935,0.8316793907585177,,
461.5863141184,0.7674399529074901,,
458.9424571974499,0.6816101153057598,,
456.2986002765,0.6863513981298568,,
453.65474335555,0.6400808886078933,,
451.0108864346,0.5626452338663849,,
448.36702951365,0.5935185044707201,,
445.7231725927,0.4963221336249223,,
443.07931567175,0.4536316596891442,,
440.4354587508,0.4208393677294368,,
437.79160182985,0.3851809201901136,,
435.1477449089,0.3691895836641137,,
432.50388798795,0.3701905707792128,,
429.860031067,0.3156198650856285,,
427.21617414605,0.2709361689913998,,
424.5723172251,0.2858128369691977,,
421.92846030415,0.2421891631418095,,
419.2846033832,0.2278104260409745,,
416.64074646225,0.2424723664084826,,
413.9968895413,0.1984128067797914,,
411.35303262035,0.156898106829169,,
408.7091756994,0.1461219464096439,,
406.06531877845,0.1349752329398957,,
403.42146185749993,0.1107534766043541,,
400.77760493655,0.0890229261513648,,
398.1337480156,0.0753447808980217,,
395.48989109465,0.1374263567661457,,
392.84603417369993,0.1061813315584714,,
390.20217725275,0.0857602323875536,,
387.5583203318,0.0965819722666811,,
384.91446341085,0.0716304240194268,,
382.27060648989993,0.0612793822032584,,
379.62674956895,0.0714709488082314,,
376.982892648,0.0615402436553775,,
374.33903572705,0.0327334247752174,,
371.69517880609993,0.0273445276765141,,
369.05132188515,0.019898050194866,,
366.4074649642,0.0017508489909367,,
363.76360804325,0.027959214868742,,
361.1197511223,0.0254090771611103,,
358.47589420135,0.0186884009264525,,
355.8320372804,0.0477979676154709,,
353.18818035945,-0.0354899906458955,,
350.5443234385,0.0668213679185026,,
347.90046651754994,0.0185598038167754,,
345.2566095966,0.0028340576102519,,
342.6127526756499,0.0486282696544474,,
339.9688957547,0.0230356658351072,,
337.32503883374994,0.1031631396485197,,
334.6811819128,0.0777628579907588,,
332.03732499185,0.1158744888692955,,
329.3934680709,0.1309904110842294,,
326.74961114994994,0.1768023692536565,,
324.105754229,0.2057083922811407,,
321.46189730805,0.1583839353639647,,
318.8180403871,0.2260972838403535,,
316.17418346614994,0.2286442225050638,,
313.5303265452,0.2490108501237671,,
310.88646962425,0.2302163979993543,,
308.2426127033,0.2368966616984306,,
305.59875578234994,0.2390526103968968,,
302.9548988614,0.2255276759111608,,
300.31104194045,0.2408499030822074,,
297.6671850194999,0.2610632377889643,,
295.02332809855,0.2759362520246439,,
292.3794711776,0.3493356896273109,,
289.73561425665,0.5563826882315955,,
287.0917573357,0.1915324628755805,,
284.44790041474994,0.451199674725055,,
281.8040434938,0.0947427462723721,,
279.16018657285,0.5168669123579082,,
276.5163296518999,0.6811906426217418,,
273.8724727309499,0.4905844159945717,,
