Longueur d'onde (nm),Tension photodiode 1 (Volt),Tension photodiode 2 (Volt),pas de vis (mm)
800.0,-0.030720312260249932,-0.04391320074054051,0.085
797.35614307905,-0.036451649086515395,-0.056673535294297285,0.17
794.7122861581,-0.09225107717819465,-0.155187636914522,0.255
792.06842923715,-0.02790871304651933,-0.04185857058273738,0.34
789.4245723162,-0.024340144800176655,-0.033099357739358286,0.42500000000000004
786.78071539525,-0.023150622047944606,-0.02996334324231129,0.51
784.1368584743,-0.02304248361582559,-0.030395896966669098,0.595
781.49300155335,-0.021095991834763114,-0.027908713046519193,0.68
778.8491446324,-0.020663438105118656,-0.028016851477831933,0.765
776.20528771145,-0.02120413026724167,-0.027692436184072827,0.85
773.5614307905,-0.020447161239621394,-0.02661105186624635,0.935
770.91757386955,-0.01958205377893736,-0.026611051867008104,1.02
768.2737169486,-0.019906469077048336,-0.026394775004786406,1.105
765.62986002765,-0.020339022807187798,-0.027692436184072827,1.19
762.9860031067,-0.021420407132018923,-0.026719190297693204,1.2750000000000001
760.34214618575,-0.021095991834043305,-0.027151744025451525,1.36
757.6982892648,-0.022069237725856155,-0.028990097359155895,1.445
755.05443234385,-0.02423200636846147,-0.033531911463180374,1.53
752.4105754229,-0.024123867935534723,-0.033964465183529254,1.615
749.76671850195,-0.03072031225998217,-0.04434575445665002,1.7000000000000002
747.122861581,-0.02661105186808285,-0.03764117181826386,1.7850000000000001
744.47900466005,-0.02758429775137299,-0.03904697140956812,1.87
741.8351477391,-0.03190983500125249,-0.045967830894063845,1.955
739.19129081815,-0.03818186396806258,-0.05905258069544881,2.04
736.5474338972,-0.030720312260160674,-0.04391320074186514,2.125
733.90357697625,-0.023583175775388477,-0.034397018906817525,2.21
731.2597200553,-0.023258760479704477,-0.03234238872445103,2.295
728.61586313435,-0.024232006368237146,-0.03255866558489163,2.3800000000000003
725.9720062133999,-0.02336689891204796,-0.03277494244475243,2.4650000000000003
723.32814929245,-0.024448283232250772,-0.03266680401513481,2.5500000000000003
720.6842923715,-0.02260992988716991,-0.03439701890512587,2.6350000000000002
718.04043545055,-0.023366898911823492,-0.034613295767795,2.72
715.3965785296,-0.024556421663293044,-0.03688420280753454,2.805
712.75272160865,-0.024988975391679328,-0.03720861809799922,2.89
710.1088646877,-0.0247726985276658,-0.036776064375736155,2.975
707.46500776675,-0.02607035970896801,-0.03699234123520324,3.06
704.8211508458,-0.025854082846298903,-0.0387225561194584,3.145
702.17729392485,-0.025313390685390454,-0.036559787516093095,3.23
699.5334370039,-0.025529667550704488,-0.03861441768930353,3.3150000000000004
696.88958008295,-0.024232006368237146,-0.03937138669923462,3.4000000000000004
694.245723162,-0.025854082846478096,-0.04066904785648364,3.4850000000000003
691.60186624105,-0.02639477500465201,-0.037316756527532836,3.5700000000000003
688.9580093201,-0.028016851478547575,-0.03818186396939359,3.6550000000000002
686.31415239915,-0.027368020889284875,-0.042723678013709965,3.74
683.6702954781999,-0.029963343242088047,-0.04575155403525994,3.825
681.02643855725,-0.0329912193096053,-0.05094219861311692,3.91
678.3825816363,-0.028233128341128233,-0.04337250859485429,3.995
675.73872471535,-0.028449405203843217,-0.04369692388089728,4.08
673.0948677944,-0.030071481672418188,-0.044237616020368686,4.165
670.4510108734501,-0.03093658912149191,-0.04867129161342578,4.25
667.8071539525,-0.03136914284620672,-0.044562031317086116,4.335
665.16329703155,-0.030936589122027233,-0.05180730603930911,4.42
662.5194401106,-0.03136914284576078,-0.05083406018205039,4.505
659.87558318965,-0.03212611186142483,-0.04953639904405629,4.59
657.2317262687,-0.03266680401624821,-0.05688981214945523,4.675000000000001
654.58786934775,-0.034937711058657776,-0.05807933485066294,4.760000000000001
651.9440124268,-0.03947952512881335,-0.06370253304591095,4.845000000000001
649.30015550585,-0.03850627925897115,-0.0659734400097533,4.930000000000001
646.6562985849,-0.0367760643769355,-0.06532460944712168,5.015000000000001
644.01244166395,-0.03547840321098997,-0.058511888555398704,5.1000000000000005
641.3685847429999,-0.03699234123644635,-0.06262114877708673,5.1850000000000005
638.72472782205,-0.03991207884850163,-0.06943386964354309,5.2700000000000005
636.0808709011,-0.04380506231237467,-0.07213733027625992,5.355
633.43701398015,-0.04434575445867908,-0.07289429924288811,5.44
630.7931570592,-0.039803940416264276,-0.06878503907501061,5.525
628.14930013825,-0.04672479989806919,-0.08068026584798818,5.61
625.5054432173,-0.046400384603480754,-0.08922320132400531,5.695
622.86158629635,-0.050725921751374546,-0.09430570720439457,5.78
620.2177293754,-0.05775491956288193,-0.10793114831977407,5.865
617.57387245445,-0.06910945434143516,-0.13626341403075523,5.95
614.9300155335,-0.0564572584299578,-0.09906379777776164,6.035
612.28615861255,-0.05451076673221217,-0.09679289091324772,6.12
609.6423016916,-0.05472704359100896,-0.10630907201850927,6.205
606.9984447706499,-0.05818747327691213,-0.10576837991788889,6.29
604.3545878497,-0.06218859507995628,-0.11377062303853576,6.375
601.71073092875,-0.07105594602953876,-0.13161346215705447,6.460000000000001
599.0668740077999,-0.06770365482861687,-0.14037267395160488,6.545000000000001
596.42301708685,-0.06791993167588789,-0.12134031237267813,6.630000000000001
593.7791601659,-0.06867690065796471,-0.1270716485862485,6.715000000000001
591.1353032449499,-0.06910945434635278,-0.1418866117649585,6.800000000000001
588.491446324,-0.07646286728625606,-0.14242730382498225,6.885000000000001
585.8475894030499,-0.0710559460171982,-0.14167033492800282,6.970000000000001
583.2037324821,-0.08186978852101383,-0.15183534595790235,7.055000000000001
580.55987556115,-0.09430570720562527,-0.1775722885007656,7.140000000000001
577.9160186402,-0.08100468112551541,-0.14426565694204707,7.2250000000000005
575.27216171925,-0.06489205574415331,-0.12707164860184952,7.3100000000000005
572.6283047983,-0.06521647102321422,-0.12317866552628169,7.3950000000000005
569.98444787735,-0.05429448988082428,-0.09830682881948634,7.48
567.3405909564,-0.05018522961386438,-0.08360000328046129,7.565
564.6967340354499,-0.04510272345964036,-0.08122095796708818,7.65
562.0528771145,-0.04434575445700262,-0.07873377419388457,7.735
559.40902019355,-0.04953639903631756,-0.07905818946674925,7.82
556.7651632725999,-0.0545107667311607,-0.09517081458664862,7.905
554.12130635165,-0.05537587416041926,-0.09279176929108525,7.99
551.4774494307001,-0.04791432261382302,-0.08165351167238513,8.075000000000001
548.8335925097499,-0.05591656630004211,-0.08241048061862097,8.160000000000002
546.1897355888,-0.05278055189095452,-0.06705482426924343,8.245000000000001
543.54587866785,-0.049211983756866584,-0.05169916760408109,8.330000000000002
540.9020217469,-0.049968952754450235,-0.044021339170340255,8.415000000000001
538.25816482595,-0.04942826061417257,-0.03796558710371301,8.500000000000002
535.614307905,-0.05364565931394678,-0.029855204810418045,8.585
532.97045098405,-0.06089093395072168,-0.02520525225524453,8.670000000000002
530.3265940631,-0.05970141125446948,-0.01990646907610259,8.755
527.68273714215,-0.07700355941808622,-0.015364654894921207,8.840000000000002
525.0388802212001,-0.06586530156493021,-0.010065871650607955,8.925
522.3950233002499,-0.05797119642157947,-0.006713580191093184,9.010000000000002
519.7511663793,-0.0732187145230977,-0.0068217186253809415,9.095
517.10730945835,-0.061647902928572085,-0.007146133921925952,9.180000000000001
514.4634525373999,-0.06045838024763046,-0.004550811499557446,9.265000000000002
511.81959561645,-0.06900131594052467,-0.00498336523843857,9.350000000000001
509.17573869549994,-0.0624048719292394,-0.005307780542394336,9.435000000000002
506.53188177454996,-0.06262114877709915,-0.005956611149804801,9.520000000000001
503.8880248536,-0.07062339232634711,-0.007470549231608081,9.605000000000002
501.24416793265,-0.07884191263657037,-0.009092625744607123,9.690000000000001
498.60031101169994,-0.08716857126993723,-0.014283270563010939,9.775000000000002
495.95645409075,-0.08738484812337917,-0.01558093176208919,9.860000000000001
493.3125971698,-0.08998017029465327,-0.01795997728788501,9.945000000000002
490.66874024885,-0.08889878604916636,-0.022069237723788868,10.030000000000001
488.02488332789994,-0.0839244185764476,-0.02401572950422347,10.115000000000002
485.38102640695,-0.07613845200687751,-0.025205252254079255,10.200000000000001
482.73716948599997,-0.07689542099205544,-0.026394775003711665,10.285000000000002
480.09331256505,-0.07603031359153523,-0.031585419704147036,10.370000000000001
477.44945564409994,-0.09657661408018241,-0.039587663557860156,10.455000000000002
474.80559872315,-0.08846623236058034,-0.03818186396513606,10.540000000000001
472.16174180219997,-0.10868811724015237,-0.05807933485136115,10.625000000000002
469.51788488125,-0.11690663718090072,-0.0697582849184943,10.71
466.8740279603,-0.15745854353648522,-0.0952789530092613,10.795000000000002
464.23017103935,-0.1481586398598387,-0.09873938249907348,10.88
461.58631411839997,-0.1503214081759288,-0.11658222196002903,10.965000000000002
458.9424571974499,-0.15086210024075808,-0.12004265135602166,11.050000000000002
456.2986002765,-0.14350868800151187,-0.12436818801732301,11.135000000000002
453.65474335554995,-0.2505657134815573,-0.24721342320368045,11.220000000000002
451.01088643459997,-0.17865367256592168,-0.16005386538192892,11.305000000000001
448.36702951365,-0.13864245926354776,-0.13399250728002945,11.390000000000002
445.7231725927,-0.1299913858491756,-0.1344250609187895,11.475000000000001
443.07931567174995,-0.1372366598632875,-0.16308174100215309,11.560000000000002
440.43545875079997,-0.11344620778166502,-0.14307613426282614,11.645000000000001
437.79160182985,-0.12912627844322958,-0.15659343617489718,11.730000000000002
435.1477449089,-0.125341433843167,-0.158648066098767,11.815000000000001
432.50388798794995,-0.12263797343375978,-0.1728141983561172,11.900000000000002
429.86003106699997,-0.12328680394257722,-0.17054329165737533,11.985000000000001
427.21617414605,-0.11409503829146411,-0.1814652712669099,12.070000000000002
424.5723172251,-0.13518202992152292,-0.20698593603972695,12.155000000000001
421.92846030414995,-0.1298832474127051,-0.22363925084965905,12.240000000000002
419.2846033832,-0.13810176715377534,-0.24353671739070934,12.325000000000001
416.64074646225,-0.16535264781564854,-0.31555689199755627,12.410000000000002
413.9968895413,-0.20795918178072767,-0.3667063523192519,12.495000000000001
411.35303262034995,-0.1677316929453061,-0.3469170260564031,12.580000000000002
408.7091756994,-0.16827238495239238,-0.3200987047693434,12.665000000000001
406.06531877845,-0.10976950146824475,-0.2304519704328433,12.750000000000002
403.42146185749993,-0.11744732930991521,-0.22201717466328205,12.835000000000003
400.77760493654995,-0.10587651829392648,-0.21488003986355952,12.920000000000002
398.13374801559996,-0.10566024149549613,-0.23045197047595223,13.005000000000003
