Longueur d'onde (nm),Absorbace,Absorbance pics,Longueur d'onde pics (nm)
800.0,-0.7110342181653987,-0.6335289835021752,794.7122861581
797.35614307905,-0.7256240711149579,1.0720458428150896,511.81959561645
794.7122861581,-0.6335289835021752,-0.6593763322990436,321.46189730805
792.06842923715,-0.7736196792611109,,
789.4245723162,-0.7540202555209676,,
786.78071539525,-0.7415945860264905,,
784.1368584743,-0.7551375833602404,,
781.49300155335,-0.7913368532462411,,
778.8491446324,-0.8143746656194005,,
776.20528771145,-0.7815664824666272,,
773.5614307905,-0.794300137741543,,
770.91757386955,-0.8375306726495004,,
768.2737169486,-0.8163080989608303,,
765.62986002765,-0.8232211225401774,,
762.9860031067,-0.7501872119431584,,
760.34214618575,-0.7749399967747823,,
757.6982892648,-0.7692025404268725,,
755.05443234385,-0.7667990402130124,,
752.4105754229,-0.779528988489764,,
749.76671850195,-0.7179257987313984,,
747.122861581,-0.7489677364934156,,
744.47900466005,-0.7377205581633149,,
741.8351477391,-0.7053641198043259,,
739.19129081815,-0.7103515328828919,,
736.5474338972,-0.7110342181894822,,
733.90357697625,-0.8103868501770846,,
731.2597200553,-0.7847258655258161,,
728.61586313435,-0.7479669062472818,,
725.9720062133999,-0.7885364724518723,,
723.32814929245,-0.7411913033495252,,
720.6842923715,-0.8525312317562832,,
718.04043545055,-0.8236698111445345,,
715.3965785296,-0.8157790181312722,,
712.75272160865,-0.8041438264452623,,
710.1088646877,-0.8050606122124077,,
707.46500776675,-0.7578992135680944,,
704.8211508458,-0.7968587609740456,,
702.17729392485,-0.7795585814165165,,
699.5334370039,-0.8075990084839384,,
696.88958008295,-0.8729012333530732,,
694.245723162,-0.8302309907302204,,
691.60186624105,-0.7513470290611393,,
688.9580093201,-0.7070499347678321,,
686.31415239915,-0.8073826244911709,,
683.6702954781999,-0.7649503057445401,,
681.02643855725,-0.7462141794694136,,
678.3825816363,-0.7867804330590052,,
675.73872471535,-0.7843673547534201,,
673.0948677944,-0.7375541539583975,,
670.4510108734501,-0.7773334689628952,,
667.8071539525,-0.7004532353917,,
665.16329703155,-0.8228729099703855,,
662.5194401106,-0.7950755240004217,,
659.87558318965,-0.7523750573746792,,
657.2317262687,-0.8381190879864233,,
654.58786934775,-0.7865387692267506,,
651.9440124268,-0.735060684857632,,
649.30015550585,-0.7872280911073287,,
646.6562985849,-0.8255041446052158,,
644.01244166395,-0.7768039771044506,,
641.3685847429999,-0.7869116243671797,,
638.72472782205,-0.7914548985031343,,
636.0808709011,-0.7286194641633347,,
633.43701398015,-0.7246563828611421,,
630.7931570592,-0.7867735199712164,,
628.14930013825,-0.7540373352864039,,
625.5054432173,-0.8435217393457006,,
622.86158629635,-0.8004374392445743,,
620.2177293754,-0.7845668391531264,,
617.57387245445,-0.807086373240085,,
614.9300155335,-0.7346560002287847,,
612.28615861255,-0.7502590589045266,,
609.6423016916,-0.8255186503231989,,
606.9984447706499,-0.7598697218375715,,
604.3545878497,-0.7557083238633047,,
601.71073092875,-0.7488314664183588,,
599.0668740077999,-0.8538204906233072,,
596.42301708685,-0.7231458342072573,,
593.7791601659,-0.7521913739123539,,
591.1353032449499,-0.8427451562040704,,
588.491446324,-0.7449941277256934,,
585.8475894030499,-0.8136209246705064,,
583.2037324821,-0.7334389564583742,,
580.55987556115,-0.7326366222566613,,
577.9160186402,-0.6986415978325438,,
575.27216171925,-0.8088790731665015,,
572.6283047983,-0.7768111040006882,,
569.98444787735,-0.767265011112988,,
567.3405909564,-0.7115661021243787,,
564.6967340354499,-0.7947991366568062,,
562.0528771145,-0.7865019640615082,,
559.40902019355,-0.6791374444989605,,
556.7651632725999,-0.7361068210019293,,
554.12130635165,-0.6992352700310002,,
551.4774494307001,-0.7386496632714478,,
548.8335925097499,-0.5917229140853926,,
546.1897355888,-0.4846064916030865,,
543.54587866785,-0.3571390553105658,,
540.9020217469,-0.2262837762789775,,
538.25816482595,-0.13552002766081836,,
535.614307905,0.10101188783853274,,
532.97045098405,0.32850219517324364,,
530.3265940631,0.4375870909888919,,
527.68273714215,0.8174629714010949,,
525.0388802212001,0.8306389055777323,,
522.3950233002499,0.8271721811081684,,
519.7511663793,1.056420195664647,,
517.10730945835,0.8717457216366709,,
514.4634525373999,0.9583585159091955,,
511.81959561645,1.0720458428150896,,
509.1757386955,0.957922119747319,,
506.53188177455,0.9346447326103158,,
503.8880248536,0.9951636368659866,,
501.24416793265,1.0449685414563115,,
498.6003110117,0.9737764454714317,,
495.95645409075,0.9375924695216946,,
493.3125971698,0.8996427326762845,,
490.66874024885,0.7811342866657016,,
488.0248833279,0.6768417042549071,,
485.38102640695,0.5519713192388626,,
482.737169486,0.5350934726826998,,
480.09331256505,0.41468448241653627,,
477.4494556441,0.5060395679942968,,
474.80559872315,0.4427648215999917,,
472.1617418022,0.3483769099658569,,
469.51788488125,0.2795649067719066,,
466.8740279603,0.32370741092590277,,
464.23017103935,0.23290381925967416,,
461.5863141184,0.10588355529185696,,
458.9424571974499,0.08420460069919185,,
456.2986002765,0.0035195466814607963,,
453.65474335555,-0.05920999185477654,,
451.0108864346,-0.00020425743385331114,,
448.36702951365,-0.0961105084617275,,
445.7231725927,-0.16337072189953727,,
443.07931567175,-0.28074939314520136,,
440.4354587508,-0.3544908903353721,,
437.79160182985,-0.30530707576672306,,
435.1477449089,-0.3467135598611543,,
432.50388798795,-0.44539258282868915,,
429.860031067,-0.4281834157409735,,
427.21617414605,-0.5617933349116315,,
424.5723172251,-0.5122398487596501,,
421.92846030415,-0.6234397774671718,,
419.2846033832,-0.6410138095978476,,
416.64074646225,-0.7036387989497627,,
413.9968895413,-0.6167911313301985,,
411.35303262035,-0.7790465366981767,,
408.7091756994,-0.6996341060436599,,
406.06531877845,-0.8194246163288883,,
403.42146185749993,-0.7173680717678211,,
400.77760493655,-0.7909785689979717,,
398.1337480156,-0.8575786652638273,,
395.48989109465,-0.7263048303680015,,
392.84603417369993,-0.7337556763517135,,
390.20217725275,-0.9316495920729165,,
387.5583203318,-0.7910038573817958,,
384.91446341085,-0.8634647039508198,,
382.27060648989993,-0.7777824884675643,,
379.62674956895,-0.7451661027329124,,
376.982892648,-0.7861531321042172,,
374.33903572705,-0.869074176570266,,
371.69517880609993,-0.8715688760839739,,
369.05132188515,-0.7873611693526872,,
366.4074649642,-0.9056089895996193,,
363.76360804325,-1.0282267808466892,,
361.1197511223,-0.9948424661137105,,
358.47589420135,-0.9828072832658422,,
355.8320372804,-0.9137588408687829,,
353.18818035945,-0.8373315407555112,,
350.5443234385,-0.9747244853228615,,
347.90046651754994,-0.8300273298491541,,
345.2566095966,-0.9294905444217108,,
342.6127526756499,-0.9937227809713894,,
339.9688957547,-0.9664413486287752,,
337.32503883374994,-0.8147942348855225,,
334.6811819128,-0.9575304452839108,,
332.03732499185,-0.8949889320977563,,
329.3934680709,-0.7957966749682932,,
326.74961114994994,-0.7852572257616468,,
324.105754229,-0.7567387949594239,,
321.46189730805,-0.6593763322990436,,
318.8180403871,-0.8036051625250439,,
316.17418346614994,-0.842939223987163,,
313.5303265452,-0.7434392877601829,,
310.88646962425,-0.7646294660971518,,
308.2426127033,-0.81028345046924,,
305.59875578234994,-0.7780451955718205,,
302.9548988614,-0.8671853462600952,,
300.31104194045,-0.9452797879337205,,
297.6671850194999,-0.9613309225445253,,
295.02332809855,-1.067503868389281,,
292.3794711776,-0.967343451564092,,
289.73561425665,-1.2533995307853278,,
287.0917573357,-0.992694102731519,,
284.44790041474994,-1.2507665264143542,,
281.8040434938,-1.2374820708557244,,
279.16018657285,-0.9417570375889766,,
276.5163296518999,-1.1957907192501718,,
273.8724727309499,-1.256145178007677,,
