Longueur d'onde (nm),Absorbance,Tension reference (Volt),Tension echantillon (Volt),pas de vis (mm)
848.13,-0.43990635966860353,-1.7080545480059197,-0.6202908522210472,1.2179887570268582
847.13,-0.4557166956091808,-1.6549586136912355,-0.5795226866795756,1.2492192379762648
846.13,-0.5081004304037205,-1.7730457003902804,-0.5503253257336103,1.2804497189256714
845.13,-0.5363568879766588,-1.688481503718889,-0.4910654953833795,1.311680199875078
844.13,-0.5661707674233251,-1.7124882180321712,-0.46500414567306114,1.3429106808244846
843.13,-0.6423728395033528,-1.6892384713035968,-0.38487360176593377,1.3741411617738912
842.13,-0.7201761768401679,-1.7805072526109609,-0.3391310622408706,1.4053716427232978
841.13,-0.7035864807107091,-1.7044859860989359,-0.3372927095592304,1.4366021236727045
840.13,-0.8675357036903818,-2.004786227633318,-0.2719771173764308,1.467832604622111
839.13,-0.9209642001358677,-2.0608019111209512,-0.24721342314657213,1.4990630855715177
838.13,-0.947031121080629,-2.239013981659806,-0.25294475853565274,1.5302935665209243
837.13,-0.9828831909003924,-2.3558034792768336,-0.24505065515297889,1.561524047470331
836.13,-1.113670881082658,-2.413765656050778,-0.1857908076336984,1.5927545284197375
835.13,-1.1696199255935518,-2.219873493283884,-0.15021326981961833,1.6239850093691441
834.13,-1.261204351670245,-2.364130121569192,-0.1295588321900187,1.6552154903185508
833.13,-1.3407287882699004,-2.4837312328174854,-0.11333806932517625,1.6864459712679574
832.13,-1.4344547665328746,-2.7114707913608584,-0.09971262831609114,1.717676452217364
831.13,-1.4464931151231848,-2.4883811909262277,-0.08900692448512208,1.7489069331667706
830.13,-1.5291750333689698,-2.556724658676604,-0.07559775989178867,1.7801374141161772
829.13,-1.5836745437994133,-2.1812680766552446,-0.05688981213468016,1.8113678950655838
828.13,-1.6684964955170074,-2.0367951896702836,-0.04369692387732426,1.8425983760149904
827.13,-1.7158204802299506,-2.119521056369558,-0.04077718628353863,1.873828856964397
826.13,-1.788566630671587,-2.2136014559033876,-0.036019095362653596,1.9050593379138037
825.13,-1.8232404475390287,-2.584732515336088,-0.038830694546996974,1.9362898188632103
824.13,-1.869572007933468,-2.611442725001753,-0.03526212635072371,1.967520299812617
823.13,-1.8893500401725785,-2.548722428908392,-0.03288308087530846,1.9987507807620235
822.13,-1.8615023321983106,-2.162451992490318,-0.029747066374283784,2.02998126171143
821.13,-1.931573711030297,-2.337852481290193,-0.027368020887718156,2.061211742660837
820.13,-1.928442924474925,-2.2110061363598668,-0.026070359708519963,2.092442223610244
819.13,-1.9472093578623018,-2.155423012740602,-0.024340144798562047,2.12367270455965
818.13,-1.973592457174686,-2.351477927481523,-0.024988975390737564,2.154903185509057
817.13,-1.9553782996523268,-2.3427187138320034,-0.025962221276043862,2.1861336664584634
816.13,-1.917697439502956,-2.371699812384954,-0.02866568206405376,2.2173641474078702
815.13,-1.9219923415455304,-2.476594091825101,-0.029638927948283756,2.2485946283572766
