Longueur d'onde (nm),Absorbance,Tension reference (Volt),Tension echantillon (Volt),pas de vis (mm)
828.13,1.7348448720978251,-0.5877412033112426,-0.01082284068798838,1.873828856964397
826.13,1.8324599132624897,-0.5520555395286227,-0.008119379837107654,1.9362898188632103
824.13,1.9933991286135013,-0.778389141598001,-0.007903102968668396,1.9987507807620235
822.13,1.9832898895956927,-0.6043945118146763,-0.0062810264533051385,2.061211742660837
820.13,2.0749135094808238,-0.5793064101644549,-0.0048752268037866526,2.12367270455965
818.13,2.0641020127285143,-0.6026642984547362,-0.005199642107787974,2.1861336664584634
816.13,2.0722610597727713,-0.6524079481679461,-0.00552405741160706,2.2485946283572766
814.13,2.01486462040364,-0.6387825135777007,-0.006172888018789853,2.31105559025609
812.13,2.0130194992756936,-0.647217306542057,-0.00628102645321411,2.373516552154903
810.13,1.9361472663267438,-0.6542463004831299,-0.007578687665895884,2.4359775140537163
808.13,1.8975941354424875,-0.701178351240631,-0.008876348876304223,2.4984384759525295
806.13,1.765548780363493,-0.6938249421084978,-0.011904225025554957,2.5608994378513428
804.13,1.7305551766870075,-0.8261862954404483,-0.015364654895824637,2.623360399750156
802.13,1.6101903258163806,-0.8906367550223854,-0.021852960861213744,2.6858213616489692
800.13,1.5409378950047765,-0.8645754121664245,-0.0248808369598295,2.7482823235477825
798.13,1.4949019685222735,-0.885770529104635,-0.0283412667723069,2.8107432854465957
796.13,1.393088944095484,-0.7701706261420652,-0.031152865980725742,2.873204247345409
794.13,1.366282762563084,-0.872361373670461,-0.037533033386068934,2.935665209244222
792.13,1.3127836901707362,-0.884581007465143,-0.04304809330700108,2.9981261711430354
790.13,1.2528213117723008,-0.7530847647321924,-0.04207484743972978,3.0605871330418486
788.13,1.205873253929471,-0.8253211888946006,-0.05137475232619084,3.123048094940662
786.13,1.1913313793962166,-0.7427034815018801,-0.047806184179980706,3.185509056839475
784.13,1.1209510862818552,-0.7701706246303054,-0.05829561169823059,3.2479700187382883
782.13,1.1122017529468236,-0.8612231231417361,-0.06651413212897055,3.3104309806371015
780.13,1.12464508146902,-1.017374904605237,-0.0763547288621073,3.3728919425359147
778.13,1.0358934795983694,-0.8387303450792261,-0.07721983625791866,3.435352904434728
776.13,1.0107793683617385,-1.0377049143192372,-0.10122656622265426,3.497813866333541
