Longueur d'onde (nm),Tension photodiode 1 (Volt),Tension photodiode 2 (Volt),pas de vis (mm)
800.0,-1.130055064059068,-0.9949902659536426,0.0425
798.678071539525,-1.3048066330772714,-1.1628209833066243,0.085
797.35614307905,-1.7334670592608248,-1.5462795660719284,0.1275
796.034214618575,-2.3891100903736286,-2.1359580858843112,0.17
794.7122861581,-1.6668538306374898,-1.4436562716583297,0.21250000000000002
793.390357697625,-1.035974700763921,-0.9368118329007217,0.255
792.06842923715,-0.9092365529194356,-0.8006656435509095,0.2975
790.746500776675,-0.7897436691254395,-0.6925272817916187,0.34
789.4245723162,-0.7681159970145243,-0.6708996090128315,0.3825
788.102643855725,-0.7427034824730261,-0.6463521996588559,0.425
786.78071539525,-0.7180479358921552,-0.6103421225820385,0.4675
785.458786934775,-0.7026922881721543,-0.6075305252609896,0.51
784.1368584743,-0.6873366404120588,-0.5906609392688181,0.5525
782.814930013825,-0.6584636966996121,-0.5578950121425272,0.595
781.49300155335,-0.6356465010700059,-0.5476218666369088,0.6375000000000001
780.171073092875,-0.6515428411321741,-0.5546508611239379,0.68
778.8491446324,-0.6551114074443628,-0.5157210457998693,0.7225
777.527216171925,-0.651326564653428,-0.554218307639876,0.765
776.20528771145,-0.6515428413903339,-0.5147478002269904,0.8075
774.883359250975,-0.6446219858347572,-0.524588392413243,0.8500000000000001
773.5614307905,-0.6252652177946251,-0.5014467795420595,0.8925000000000001
772.239502330025,-0.5981224868677417,-0.4988514583973654,0.935
770.91757386955,-0.6096932918382779,-0.5396196270299514,0.9775
769.595645409075,-0.6051514808826912,-0.48760506715496615,1.02
768.2737169486,-0.6006096692222066,-0.5116117872085114,1.0625
766.951788488125,-0.6220210667787924,-0.5208035491347526,1.105
765.62986002765,-0.6238594188154278,-0.5339964312240028,1.1475
764.307931567175,-0.6466766148654948,-0.508692051151121,1.1900000000000002
762.9860031067,-0.6321860731230341,-0.5391870733811456,1.2325000000000002
761.664074646225,-0.6266710165448764,-0.5421068095641843,1.2750000000000001
760.34214618575,-0.6725216845122376,-0.5562729366019484,1.3175000000000001
759.020217725275,-0.6759821121391408,-0.5507578794706657,1.36
757.6982892648,-0.7419465140395287,-0.5782250262956173,1.4025
756.376360804325,-0.7421627906987247,-0.634024425620404,1.445
755.05443234385,-0.7544905636867268,-0.6139106890475098,1.4875
753.732503883375,-0.7866076565981709,-0.6845250430202429,1.53
752.4105754229,-0.9053435721955573,-0.727888526689291,1.5725
751.088646962425,-1.032838688520086,-0.8723613740760457,1.615
749.76671850195,-1.0953426543807971,-0.9251328908630175,1.6575000000000002
748.444790041475,-0.9355141727289138,-0.7715764248661929,1.7000000000000002
747.122861581,-0.894205321573113,-0.7773077580129469,1.7425000000000002
745.800933120525,-0.8869600517512239,-0.8015307503496126,1.7850000000000001
744.47900466005,-1.1634698134920411,-0.9745521177619322,1.8275000000000001
743.157076199575,-1.2049949388179713,-1.0134819240484734,1.87
741.8351477391,-1.1376247483155566,-0.9609266854495998,1.9125
740.513219278625,-1.4054834346660023,-1.1871521114778645,1.955
739.19129081815,-1.7632051084585239,-1.479558203659778,1.9975
737.869362357675,-1.2384096880300082,-1.0571698172970778,2.04
736.5474338972,-0.8907448941936248,-0.7501650294292617,2.0825
735.225505436725,-0.8019633036540045,-0.677387910864931,2.125
733.90357697625,-0.7275641116925907,-0.6648438605001273,2.1675
732.581648515775,-0.7541661487085811,-0.644297570769067,2.21
731.2597200553,-0.7776321730692937,-0.6266710161184932,2.2525
729.9377915948251,-0.7611951421256968,-0.617695532056746,2.295
728.61586313435,-0.7691973808994854,-0.6271035701553592,2.3375000000000004
727.293934673875,-0.771468286424012,-0.6339162871888855,2.3800000000000003
725.9720062133999,-0.7694136570515999,-0.6510021495219567,2.4225000000000003
724.650077752925,-0.741081406818116,-0.6604101874696902,2.4650000000000003
723.32814929245,-0.759140513199065,-0.6229943114822004,2.5075000000000003
722.006220831975,-0.7722252548506346,-0.6183443620632312,2.5500000000000003
720.6842923715,-0.8008819202139289,-0.6628973698059936,2.5925000000000002
719.362363911025,-0.7929878193055256,-0.6776041875998295,2.6350000000000002
718.04043545055,-0.7714682863508009,-0.662140401161054,2.6775
716.718506990075,-0.8351617795622265,-0.6619241245723716,2.72
715.3965785296,-0.7911494679137513,-0.7068015461247009,2.7625
714.074650069125,-0.8128852777925278,-0.7040980870729583,2.805
712.75272160865,-0.7860669651215216,-0.6827948290045088,2.8475
711.430793148175,-0.8202386859927748,-0.6208315447357398,2.89
710.1088646877,-0.8169945353551934,-0.6690612567790696,2.9325
708.7869362272249,-0.7815251539910303,-0.699988829070687,2.975
707.46500776675,-0.8892309567800396,-0.6865796720293229,3.0175
706.143079306275,-0.8843647313555884,-0.6931761121710801,3.06
704.8211508458,-0.8261862956824179,-0.7193455960849174,3.1025
703.499222385325,-0.8681439782289663,-0.7283210802178743,3.145
702.17729392485,-0.829754861351773,-0.7255094828839396,3.1875
700.8553654643749,-0.8478139669441317,-0.6780367407481162,3.2300000000000004
699.5334370039,-0.8510581179129746,-0.7327547530256914,3.2725000000000004
698.211508543425,-0.84435353927213,-0.7725496701820102,3.3150000000000004
696.88958008295,-0.87874153643043,-0.7394593316974629,3.3575000000000004
695.567651622475,-0.8587359412746812,-0.7583835447319268,3.4000000000000004
694.245723162,-0.82391539043183,-0.7560045009154338,3.4425000000000003
