Longueur d'onde (nm),Tension échantillon (Volt),Liste_pas_vis
385.38102639690163,-0.04305955862746111,0
387.45412126491715,-0.03797893269347332,0.06665
389.5272161329326,-0.03825399843071216,0.1333
391.60031100094807,-0.041862213668031736,0.19995000000000002
393.6734058689636,-0.04448342830440945,0.2666
395.74650073697904,-0.04763859404862033,0.33325
397.8195956049945,-0.052039645713589745,0.3999
399.89269047300996,-0.06141615085143727,0.46654999999999996
401.9657853410255,-0.0662540714519573,0.5332
404.03888020904094,-0.06706308827211464,0.59985
406.1119750770564,-0.07499145300637453,0.6665
408.18506994507186,-0.08287127658768302,0.73315
410.2581648130874,-0.09855811182428886,0.7998
412.33125968110284,-0.11553937328291652,0.8664499999999999
414.4043545491183,-0.11994851443771079,0.9330999999999999
416.4774494171338,-0.13375842968588234,0.9997499999999999
418.5505442851493,-0.14066743223450465,1.0664
420.62363915316473,-0.15247907573423083,1.1330500000000001
422.6967340211802,-0.1704149749471135,1.1997000000000002
424.7698288891957,-0.19987936015021612,1.2663500000000003
426.84292375721117,-0.24853361621179015,1.3330000000000004
428.9160186252266,-0.26305546274834013,1.3996500000000005
430.9891134932421,-0.27018289819692354,1.4663000000000006
433.0622083612576,-0.24751425538775557,1.5329500000000007
435.13530322927306,-0.21924721713364206,1.5996000000000008
437.2083980972885,-0.21047747746945458,1.666250000000001
439.28149296530404,-0.21344656831480116,1.732900000000001
441.3545878333195,-0.20667509952642749,1.799550000000001
443.42768270133496,-0.20965228054987145,1.8662000000000012
445.5007775693504,-0.2242469395117125,1.9328500000000013
447.57387243736594,-0.22922239134307495,1.9995000000000014
449.6469673053814,-0.2181793152767102,2.0661500000000013
451.72006217339685,-0.2299181455805821,2.1328000000000014
453.79315704141237,-0.21940902045318791,2.1994500000000015
455.86625190942783,-0.1974037693648793,2.2661000000000016
457.9393467774433,-0.18764702909376196,2.3327500000000017
460.01244164545875,-0.16941988447365547,2.3994000000000018
462.08553651347427,-0.1622519969927811,2.466050000000002
464.1586313814897,-0.18337542135545465,2.532700000000002
466.2317262495052,-0.17320608234694027,2.599350000000002
468.30482111752065,-0.1409829487463583,2.666000000000002
470.37791598553616,-0.12896096063449516,2.7326500000000022
472.4510108535516,-0.1152804879316254,2.7993000000000023
474.5241057215671,-0.10088808008268565,2.8659500000000024
476.5972005895826,-0.09393053593213163,2.9326000000000025
478.67029545759806,-0.08783054946966398,2.9992500000000026
480.7433903256135,-0.08554912214660038,3.0659000000000027
482.816485193629,-0.08451358066528167,3.132550000000003
484.8895800616445,-0.08318679313468018,3.199200000000003
486.96267492965995,-0.11593579148266593,3.265850000000003
489.0357697976754,-0.1382727428393581,3.332500000000003
491.10886466569093,-0.11027267434540307,3.3991500000000032
493.1819595337064,-0.09928622690221425,3.4658000000000033
495.25505440172185,-0.0912931412675726,3.5324500000000034
497.3281492697373,-0.07201427116337353,3.5991000000000035
499.4012441377528,-0.056052369249326106,3.6657500000000036
501.4743390057683,-0.05245224430496946,3.7324000000000037
503.54743387378375,-0.044386346281444625,3.799050000000004
505.6205287417992,-0.03850479366160638,3.865700000000004
507.6936236098147,-0.035454800041270364,3.932350000000004
509.7667184778302,-0.031215551575961044,3.999000000000004
511.83981334584564,-0.028416353137249224,4.065650000000004
513.9129082138611,-0.02636145022470034,4.132300000000004
515.9860030818766,-0.023869678175117863,4.198950000000004
518.059097949892,-0.020835864781722065,4.2656000000000045
520.1321928179075,-0.019476716373922898,4.332250000000005
522.205287685923,-0.018473535403355695,4.398900000000005
524.2783825539385,-0.01532645959979865,4.465550000000005
526.351477421954,-0.013781237280893362,4.532200000000005
528.4245722899694,-0.01374887660397001,4.598850000000005
530.497667157985,-0.014096753880517784,4.665500000000005
532.5707620260005,-0.012664793926193588,4.732150000000005
534.6438568940159,-0.010326735006435387,4.798800000000005
536.7169517620314,-0.009752332985652451,4.865450000000005
538.7900466300468,-0.008425545217086376,4.9321000000000055
540.8631414980623,-0.008417455045869174,4.998750000000006
542.9362363660778,-0.008215200812415344,5.065400000000006
545.0093312340932,-0.008215200812522663,5.132050000000006
547.0824261021087,-0.0076812496374364814,5.198700000000006
549.1555209701241,-0.007624618451972809,5.265350000000006
551.2286158381397,-0.007778331669045439,5.332000000000006
553.3017107061552,-0.008134299119215874,5.398650000000006
555.3748055741708,-0.007859233362028905,5.465300000000006
557.4479004421862,-0.008158569627335455,5.531950000000006
559.5209953102017,-0.007932044886109008,5.5986000000000065
561.5940901782172,-0.008215200812334192,5.665250000000007
563.6671850462327,-0.007656979129316434,5.731900000000007
565.7402799142483,-0.008077667934109948,5.798550000000007
567.8133747822637,-0.007883503870779636,5.865200000000007
569.8864696502792,-0.00767315946809805,5.931850000000007
571.9595645182947,-0.00798867607158255,5.998500000000007
574.0326593863102,-0.007972495733580057,6.065150000000007
576.1057542543257,-0.008530717416888479,6.131800000000007
578.1788491223413,-0.009396365534662748,6.198450000000007
580.2519439903567,-0.008773422496738478,6.265100000000007
582.3250388583722,-0.008368914030220099,6.3317500000000075
584.3981337263878,-0.008457905893131374,6.398400000000008
586.4712285944032,-0.009169840794581,6.465050000000008
588.5443234624188,-0.00938827536568083,6.531700000000008
590.6174183304342,-0.009339734349744819,6.598350000000008
592.6905131984497,-0.008563078094653074,6.665000000000008
594.7636080664653,-0.008368914029379951,6.731650000000008
596.8367029344807,-0.00812620895019431,6.798300000000008
598.9097978024963,-0.007794512007992449,6.864950000000008
600.9828926705118,-0.007745970991405329,6.931600000000008
603.0559875385272,-0.007697429975920889,6.9982500000000085
