Longueur d'onde (nm),Absorbace,Absorbance pics,Longueur d'onde pics (nm)
676.5591,0.013569976288466892,,
679.2808,0.011190909891668675,,
682.0024999999999,0.009143141905085467,,
684.7242,0.003883250118920613,,
687.4458999999999,0.0030474459654253883,,
690.1676,0.00767124181875704,,
692.8892999999999,0.009062187978765832,,
695.611,0.014972454885318915,,
698.3326999999999,0.016521220838331668,,
701.0544,0.020405190447922366,,
703.7760999999999,0.01974222242348841,,
706.4978,0.014342456953986702,,
709.2194999999999,0.008472306873291662,,
711.9412,0.005927749867355002,,
714.6629,0.00950141224087807,,
717.3846,0.00972434706382078,,
720.1062999999999,0.006987519938000392,,
722.828,0.013121391137122278,,
725.5497,0.014908048919312068,,
728.2714,0.013629746536667806,,
730.9930999999999,0.012192169067901429,,
733.7148,0.008120731070258635,,
736.4365,0.005363218681584544,,
739.1582,0.009278105107458093,,
741.8799,0.007481947040587577,,
744.6016,0.005378588314618047,,
747.3233,0.004061220689666362,,
750.045,0.008892008322735134,,
752.7667,0.007751802569693678,,
755.4884,0.0056307246397492875,,
758.2101,0.009920364194218555,,
760.9318,0.012271905888907392,,
763.6535,0.012106861053913636,,
766.3752,0.013491770229409391,,
769.0969,0.011198224149459094,,
771.8186,0.009773718921437193,,
774.5403,0.006845149948147053,,
777.262,0.00532136828121912,,
779.9837,-0.0017441878945265426,,
782.7053999999999,-0.003256849332704993,,
785.4271,0.00936336505531154,,
788.1487999999999,0.016277412969961953,,
790.8705,0.02138084692324644,,
793.5921999999999,0.024213628945692907,,
796.3139,0.0290562212347275,,
799.0355999999999,0.0308063202249829,,
801.7573,0.028757597173173353,,
804.479,0.02741862111577524,,
807.2007,0.020684233887170077,,
809.9223999999999,0.022130924295448648,,
812.6441,0.025734741391119108,,
815.3658,0.02452694597012505,,
818.0875,0.020745574486612493,,
820.8092,0.014552899067509383,,
823.5309,0.01867643728737397,,
826.2526,0.019425684760820162,,
828.9743,0.019174251626830795,,
831.696,0.017547594846694423,,
834.4177,0.022857422220891942,,
837.1394,0.026824139852627986,,
839.8611,0.025773138646898654,,
842.5828,0.022280253229143853,,
845.3045,0.018306564862078566,,
848.0262,0.013431560407128562,,
850.7479,0.01330507845056179,,
853.4696,0.009224426101447332,,
856.1913,0.0054804106884591836,,
858.913,0.00374299661280139,,
861.6347,0.005936260273333974,,
864.3564,0.005397541681371038,,
867.0781,0.005397531066054798,,
869.7998,0.006011308211096421,,
872.5215,0.006312578356957204,,
875.2432,0.007247183102165719,,
877.9649,0.008815122446721965,,
880.6866,0.01101639639062594,,
883.4082999999999,0.013851004933877645,,
