Longueur d'onde (nm),Tension échantillon (Volt),Liste_pas_vis
385.38102639690163,-0.017915313733075824,0
387.45412126491715,-0.016289189732600205,0.06665
389.5272161329326,-0.01880523233736581,0.1333
391.60031100094807,-0.024856678794106496,0.19995000000000002
393.6734058689636,-0.02675786850403098,0.2666
395.74650073697904,-0.02861860736046471,0.33325
397.8195956049945,-0.028820861583327567,0.3999
399.89269047300996,-0.03203265863026369,0.46654999999999996
401.9657853410255,-0.028626697529267192,0.5332
404.03888020904094,-0.023279095836307308,0.59985
406.1119750770564,-0.021952308113155218,0.6665
408.18506994507186,-0.02018056108574625,0.73315
410.2581648130874,-0.020803504105454083,0.7998
412.33125968110284,-0.020261462776639535,0.8664499999999999
414.4043545491183,-0.022235464030089833,0.9330999999999999
416.4774494171338,-0.023934399527241614,0.9997499999999999
418.5505442851493,-0.021151381375724424,1.0664
420.62363915316473,-0.021434537293230554,1.1330500000000001
422.6967340211802,-0.02336808769570681,1.1997000000000002
424.7698288891957,-0.024452170343922545,1.2663500000000003
426.84292375721117,-0.024783867272948026,1.3330000000000004
428.9160186252266,-0.02586794991749824,1.3996500000000005
430.9891134932421,-0.02847298431962378,1.4663000000000006
433.0622083612576,-0.03007483776360062,1.5329500000000007
435.13530322927306,-0.029136378171109433,1.5996000000000008
437.2083980972885,-0.031005207185237266,1.666250000000001
439.28149296530404,-0.03270414264512754,1.732900000000001
441.3545878333195,-0.03793848185051333,1.799550000000001
443.42768270133496,-0.03961314677497301,1.8662000000000012
445.5007775693504,-0.03930572036464865,1.9328500000000013
447.57387243736594,-0.04405464936780492,1.9995000000000014
449.6469673053814,-0.04326181284362793,2.0661500000000013
451.72006217339685,-0.04674058533927143,2.1328000000000014
453.79315704141237,-0.051440973247097864,2.1994500000000015
455.86625190942783,-0.06028352728968539,2.2661000000000016
457.9393467774433,-0.07319543569891415,2.3327500000000017
460.01244164545875,-0.07281519780289156,2.3994000000000018
462.08553651347427,-0.07381837863860673,2.466050000000002
464.1586313814897,-0.06642396498299578,2.532700000000002
466.2317262495052,-0.06088219974414313,2.599350000000002
468.30482111752065,-0.058722124805614714,2.666000000000002
470.37791598553616,-0.06039678964662407,2.7326500000000022
472.4510108535516,-0.05903764137080806,2.7993000000000023
474.5241057215671,-0.060243076448036156,2.8659500000000024
476.5972005895826,-0.06611653859395458,2.9326000000000025
478.67029545759806,-0.0649515543741945,2.9992500000000026
480.7433903256135,-0.06200673313535714,3.0659000000000027
482.816485193629,-0.06765367054616733,3.132550000000003
484.8895800616445,-0.06314744685950273,3.199200000000003
486.96267492965995,-0.058204354032179786,3.265850000000003
489.0357697976754,-0.057743214437341095,3.332500000000003
491.10886466569093,-0.05136816173070209,3.3991500000000032
493.1819595337064,-0.05080994010586456,3.4658000000000033
495.25505440172185,-0.0624355120524603,3.5324500000000034
497.3281492697373,-0.051327710888059916,3.5991000000000035
499.4012441377528,-0.04548660921075,3.6657500000000036
501.4743390057683,-0.043569239251123486,3.7324000000000037
503.54743387378375,-0.03933808103933325,3.799050000000004
505.6205287417992,-0.03621527590603536,3.865700000000004
507.6936236098147,-0.03474286518761588,3.932350000000004
509.7667184778302,-0.03345652834660582,3.999000000000004
511.83981334584564,-0.03426554522825705,4.065650000000004
513.9129082138611,-0.03437071742240501,4.132300000000004
515.9860030818766,-0.03598066101196791,4.198950000000004
518.059097949892,-0.05356868754789869,4.2656000000000045
520.1321928179075,-0.050874661453030476,4.332250000000005
522.205287685923,-0.053487785864217964,4.398900000000005
524.2783825539385,-0.04146579540352974,4.465550000000005
526.351477421954,-0.04788129910453666,4.532200000000005
528.4245722899694,-0.032518068761533916,4.598850000000005
530.497667157985,-0.030495526545823055,4.665500000000005
532.5707620260005,-0.02943571442075434,4.732150000000005
534.6438568940159,-0.02610256481795885,4.798800000000005
536.7169517620314,-0.024120473414653832,4.865450000000005
538.7900466300468,-0.02361079276644171,4.9321000000000055
540.8631414980623,-0.021944217944285534,4.998750000000006
542.9362363660778,-0.021685332534260505,5.065400000000006
545.0093312340932,-0.020981487825157862,5.132050000000006
547.0824261021087,-0.019832683814582232,5.198700000000006
549.1555209701241,-0.018336002528182217,5.265350000000006
551.2286158381397,-0.01866769946237491,5.332000000000006
553.3017107061552,-0.018020485931922216,5.398650000000006
555.3748055741708,-0.015690517213280967,5.465300000000006
557.4479004421862,-0.015455902306853517,5.531950000000006
559.5209953102017,-0.01672605886772522,5.5986000000000065
561.5940901782172,-0.019088388256571356,5.665250000000007
563.6671850462327,-0.015116115200736436,5.731900000000007
565.7402799142483,-0.013676065080942707,5.798550000000007
567.8133747822637,-0.012494900371927123,5.865200000000007
569.8864696502792,-0.011807235984999718,5.931850000000007
571.9595645182947,-0.01049662856157192,5.998500000000007
574.0326593863102,-0.011249014305248039,6.065150000000007
576.1057542543257,-0.010108300435221559,6.131800000000007
578.1788491223413,-0.009250742487964588,6.198450000000007
580.2519439903567,-0.008943316053670668,6.265100000000007
582.3250388583722,-0.008328463183619083,6.3317500000000075
584.3981337263878,-0.008279922167304983,6.398400000000008
586.4712285944032,-0.008150479457403898,6.465050000000008
588.5443234624188,-0.007697429975890453,6.531700000000008
590.6174183304342,-0.007980585902452767,6.598350000000008
592.6905131984497,-0.007843053023432535,6.665000000000008
594.7636080664653,-0.008101938441706539,6.731650000000008
596.8367029344807,-0.00773788082220124,6.798300000000008
598.9097978024963,-0.008409364875687506,6.864950000000008
600.9828926705118,-0.007859233361917257,6.931600000000008
603.0559875385272,-0.007867323531063477,6.9982500000000085
