Longueur d'onde (nm),Tension blanc (Volt),Liste_pas_vis
385.38102639690163,-0.01997830685828616,0
387.45412126491715,-0.019962126519988233,0.06665
389.5272161329326,-0.021119020699406806,0.1333
391.60031100094807,-0.022372996904005064,0.19995000000000002
393.6734058689636,-0.020156290578430235,0.2666
395.74650073697904,-0.02433081780878876,0.33325
397.8195956049945,-0.033650692398286025,0.3999
399.89269047300996,-0.03821354758758805,0.46654999999999996
401.9657853410255,-0.04151433641554722,0.5332
404.03888020904094,-0.04318091115714592,0.59985
406.1119750770564,-0.05036498083694765,0.6665
408.18506994507186,-0.04615000303358805,0.73315
410.2581648130874,-0.037137555144777595,0.7998
412.33125968110284,-0.03547098037877942,0.8664499999999999
414.4043545491183,-0.03254233926830283,0.9330999999999999
416.4774494171338,-0.03469432417451988,0.9997499999999999
418.5505442851493,-0.03423318455255329,1.0664
420.62363915316473,-0.038545244504785005,1.1330500000000001
422.6967340211802,-0.04383621481581497,1.1997000000000002
424.7698288891957,-0.037372170038233524,1.2663500000000003
426.84292375721117,-0.03780094898223817,1.3330000000000004
428.9160186252266,-0.04127163135559675,1.3996500000000005
430.9891134932421,-0.04258223867800217,1.4663000000000006
433.0622083612576,-0.04251751732877634,1.5329500000000007
435.13530322927306,-0.04348024739645482,1.5996000000000008
437.2083980972885,-0.04614191286480676,1.666250000000001
439.28149296530404,-0.04671631483341766,1.732900000000001
441.3545878333195,-0.04281685356865912,1.799550000000001
443.42768270133496,-0.04369868194886163,1.8662000000000012
445.5007775693504,-0.04403846903122348,1.9328500000000013
447.57387243736594,-0.04889257017072038,1.9995000000000014
449.6469673053814,-0.04960450500032198,2.0661500000000013
451.72006217339685,-0.04770331539704218,2.1328000000000014
453.79315704141237,-0.05152996510018697,2.1994500000000015
455.86625190942783,-0.049531693483215164,2.2661000000000016
457.9393467774433,-0.05174839964912921,2.3327500000000017
460.01244164545875,-0.056197992279985565,2.3994000000000018
462.08553651347427,-0.06500818554882908,2.466050000000002
464.1586313814897,-0.08007207849525204,2.532700000000002
466.2317262495052,-0.07801717583101987,2.599350000000002
468.30482111752065,-0.07948958640033357,2.666000000000002
470.37791598553616,-0.07033151619877016,2.7326500000000022
472.4510108535516,-0.06484638218648225,2.7993000000000023
474.5241057215671,-0.06230606936101914,2.8659500000000024
476.5972005895826,-0.06480593134588811,2.9326000000000025
478.67029545759806,-0.06331734039218757,2.9992500000000026
480.7433903256135,-0.06499200521468214,3.0659000000000027
482.816485193629,-0.07127806586639494,3.132550000000003
484.8895800616445,-0.06945777804131133,3.199200000000003
486.96267492965995,-0.06821189214933442,3.265850000000003
489.0357697976754,-0.0757033877908212,3.332500000000003
491.10886466569093,-0.07139132822043387,3.3991500000000032
493.1819595337064,-0.0654612349698346,3.4658000000000033
495.25505440172185,-0.0655825874933953,3.5324500000000034
497.3281492697373,-0.05914281355853922,3.5991000000000035
499.4012441377528,-0.05945833012332798,3.6657500000000036
501.4743390057683,-0.07399636233569862,3.7324000000000037
503.54743387378375,-0.06169121657262794,3.799050000000004
505.6205287417992,-0.05541324594695568,3.865700000000004
507.6936236098147,-0.05322081030705476,3.932350000000004
509.7667184778302,-0.049135275227085565,3.999000000000004
511.83981334584564,-0.04583448645964083,4.065650000000004
513.9129082138611,-0.0443458954383919,4.132300000000004
515.9860030818766,-0.04403846903118534,4.198950000000004
518.059097949892,-0.045899207807862316,4.2656000000000045
520.1321928179075,-0.0470884625874688,4.332250000000005
522.205287685923,-0.05130344038352449,4.398900000000005
524.2783825539385,-0.08130987418153249,4.465550000000005
526.351477421954,-0.07953812741047875,4.532200000000005
528.4245722899694,-0.085306417112295,4.598850000000005
530.497667157985,-0.06838987584873475,4.665500000000005
532.5707620260005,-0.08384209673085366,4.732150000000005
534.6438568940159,-0.05644069733111271,4.798800000000005
536.7169517620314,-0.054903565337523774,4.865450000000005
538.7900466300468,-0.055170540894798226,4.9321000000000055
540.8631414980623,-0.05001710359400333,4.998750000000006
542.9362363660778,-0.048714586463974315,5.065400000000006
545.0093312340932,-0.04932943927078835,5.132050000000006
547.0824261021087,-0.04767904489139444,5.198700000000006
549.1555209701241,-0.04966113618014552,5.265350000000006
551.2286158381397,-0.05072903842119057,5.332000000000006
553.3017107061552,-0.05047015302957323,5.398650000000006
555.3748055741708,-0.048301987868128185,5.465300000000006
557.4479004421862,-0.05330980215891782,5.531950000000006
559.5209953102017,-0.05474176196957331,5.5986000000000065
561.5940901782172,-0.048568963430475585,5.665250000000007
563.6671850462327,-0.05135198139351495,5.731900000000007
565.7402799142483,-0.06368948813136717,5.798550000000007
567.8133747822637,-0.0840119902561009,5.865200000000007
569.8864696502792,-0.0653075217737566,5.931850000000007
571.9595645182947,-0.0625325940718236,5.998500000000007
574.0326593863102,-0.058608862448891366,6.065150000000007
576.1057542543257,-0.058277165547528854,6.131800000000007
578.1788491223413,-0.04910291455268201,6.198450000000007
580.2519439903567,-0.06779120340643725,6.265100000000007
582.3250388583722,-0.05626271362592709,6.3317500000000075
584.3981337263878,-0.04577785527939811,6.398400000000008
586.4712285944032,-0.04581021595410112,6.465050000000008
588.5443234624188,-0.035802677298727895,6.531700000000008
590.6174183304342,-0.035026021095143384,6.598350000000008
592.6905131984497,-0.03480758653789139,6.665000000000008
594.7636080664653,-0.032299634202958616,6.731650000000008
596.8367029344807,-0.031409715628962095,6.798300000000008
598.9097978024963,-0.03174950272094118,6.864950000000008
600.9828926705118,-0.031903215929203095,6.931600000000008
603.0559875385272,-0.03253424909941546,6.9982500000000085
