Longueur d'onde (nm),Absorbance
400.0,-0.9180499442018412
401.3461,-0.12006444883322555
402.6922,-0.9180499442018412
404.0383,-0.12006444883322555
405.3844,-0.9180499442018412
406.7305,0.0
408.0766,-0.9180499442018412
409.4227,0.7979854953686156
410.7688,-0.9180499442018412
412.1149,0.0
413.461,-0.9180499442018412
414.8071,-0.9180499442018412
416.1532,0.0
417.4993,-0.9180499442018412
418.8454,0.0
420.1915,0.9180499442018412
421.5376,-0.9180499442018412
422.8837,0.0
424.2298,0.9180499442018412
425.5759,0.0
426.922,0.0
428.2681,0.0
429.6142,-0.9180499442018412
430.9603,-0.9180499442018412
432.3064,-0.9180499442018412
433.6525,-0.9180499442018412
434.9986,0.0
436.3447000000001,-0.9180499442018412
437.6908,-0.9180499442018412
439.0369,-0.9180499442018412
440.383,-0.9180499442018412
441.7291,-0.9180499442018412
443.0752,-1.1922912193855593
444.4213,-0.12006444883322555
445.7674,-0.9180499442018412
447.1135,-0.9180499442018412
448.4596,-0.9180499442018412
449.8057,-0.12006444883322555
451.1518,0.9180499442018412
452.4979,-0.12006444883322555
453.844,-0.27424127518371805
455.1901,-0.12006444883322555
456.5362,-0.9180499442018412
457.8823,-0.9180499442018412
459.2284,-0.9180499442018412
460.5745,0.7979854953686156
461.9206,-0.9180499442018412
463.2667,-0.12006444883322555
464.6128,0.9180499442018412
465.9589,-0.9180499442018412
467.305,-0.9180499442018412
468.65109999999993,-0.9180499442018412
469.9972,0.0
471.3433,-0.9180499442018412
472.6894,-0.9180499442018412
474.0355,0.0
475.38159999999993,-1.1922912193855593
476.7276999999999,0.0
478.0738,0.9180499442018412
479.4198999999999,-0.9180499442018412
480.766,-0.12006444883322555
482.1121,-0.27424127518371805
483.4582,-0.9180499442018412
484.8043,0.0
486.1504,-0.9180499442018412
487.4965,0.0
488.8426,-1.1922912193855593
490.1887,-0.9180499442018412
491.5348,0.0
492.8809,-0.27424127518371805
494.227,-0.9180499442018412
495.5731,0.0
496.9192000000001,0.0
498.2653,0.0
499.6114,-0.12006444883322555
500.9575,-0.9180499442018412
502.3036000000001,-1.1922912193855593
503.64970000000005,-0.27424127518371805
504.9958,-0.9180499442018412
506.34190000000007,0.0
507.6880000000001,-0.9180499442018412
509.0341000000001,-0.9180499442018412
510.38020000000006,0.9180499442018412
511.7263000000001,0.0
513.0724000000001,0.9180499442018412
514.4185000000001,-1.1922912193855593
515.7646000000001,-0.27424127518371805
517.1107000000001,-0.27424127518371805
518.4568000000002,-0.27424127518371805
519.8029000000001,-1.1922912193855593
521.1490000000001,0.0
522.4951000000001,-0.27424127518371805
523.8412000000001,0.0
525.1873000000002,0.0
526.5334000000001,0.0
527.8795000000001,-0.9180499442018412
529.2256000000002,0.0
530.5717000000002,0.2742412751837181
531.9178000000002,-0.9180499442018412
533.2639000000001,0.2742412751837181
534.6100000000001,0.0
535.9561000000002,1.3588950857744293
537.3022000000002,0.2742412751837181
538.6483000000002,0.0
539.9944000000002,0.0
541.3405000000002,0.2742412751837181
542.6866000000002,0.0
544.0327000000002,0.2742412751837181
545.3788000000002,0.2742412751837181
546.7249000000002,0.16660386638887018
548.0710000000003,0.2742412751837181
549.4171000000002,0.3943057240169436
550.7632000000002,0.4408451415725883
552.1093000000003,0.2742412751837181
553.4554000000003,0.4408451415725883
554.8015000000003,0.2742412751837181
556.1476000000002,0.2742412751837181
557.4937000000002,0.4408451415725883
558.8398000000003,0.2742412751837181
560.1859000000003,0.2742412751837181
561.5320000000003,1.3588950857744293
562.8781000000004,0.0
564.2242000000003,0.4408451415725883
565.5703000000003,1.3588950857744293
566.9164000000003,0.4408451415725883
